post_id,claim_date,slug,url,local_path,bytes,sha256
post_0212,2024-05-23,partial-regurgitation-and-how-llms,https://garymarcus.substack.com/p/partial-regurgitation-and-how-llms,posts/2024-05-23_partial-regurgitation-and-how-llms.txt,3178,27626e636ba8efb92147217653ced1136be89d2fa56c44115757f3ff9a802f1b
post_0213,2024-05-23,scarjo-is-just-the-tip-of-the-iceberg,https://garymarcus.substack.com/p/scarjo-is-just-the-tip-of-the-iceberg,posts/2024-05-23_scarjo-is-just-the-tip-of-the-iceberg.txt,1491,e0b888d98efc4d847a59dd28912d574164175bb1923f94c097333a36b5593685
post_0214,2024-05-26,what-should-we-learn-from-openais,https://garymarcus.substack.com/p/what-should-we-learn-from-openais,posts/2024-05-26_what-should-we-learn-from-openais.txt,5996,c27ce2963ea0a507389b6df854dfd4840526d9b494cc13a3f0008cfa3f89582c
post_0215,2024-05-28,sam-altman-then-and-now,https://garymarcus.substack.com/p/sam-altman-then-and-now,posts/2024-05-28_sam-altman-then-and-now.txt,719,eea7bc9b897134c1b7432bdcaa67b359e7fbd6a87b166c85eb72e5f2b141d65c
post_0216,2024-05-29,elon-musk-1-yann-lecun-1-humanity,https://garymarcus.substack.com/p/elon-musk-1-yann-lecun-1-humanity,posts/2024-05-29_elon-musk-1-yann-lecun-1-humanity.txt,5081,fc61a502459514f66229b74ebfc9e9980f9ec8949695bb8a52d1295387039460
post_0217,2024-05-29,kara-swisher-sam-altman-and-the-openai,https://garymarcus.substack.com/p/kara-swisher-sam-altman-and-the-openai,posts/2024-05-29_kara-swisher-sam-altman-and-the-openai.txt,5781,f60f1780fe167f417183da8ec367b1b9903f04d1921e1ccb26cb8511278f2643
post_0218,2024-05-30,disturbing-and-misleading-efforts,https://garymarcus.substack.com/p/disturbing-and-misleading-efforts,posts/2024-05-30_disturbing-and-misleading-efforts.txt,9312,a094712645c6c73773868f9504f735afb952c49ec314fc45ef188b05c70a1010
post_0219,2024-06-01,26-months-of-ridicule-and-failure,https://garymarcus.substack.com/p/26-months-of-ridicule-and-failure,posts/2024-06-01_26-months-of-ridicule-and-failure.txt,1602,c5f99007defdcab2d4c4312ff930151141def7223feaf3721a987477dd97863a
post_0220,2024-06-04,ai-as-reality-television,https://garymarcus.substack.com/p/ai-as-reality-television,posts/2024-06-04_ai-as-reality-television.txt,3012,af2139675c66783182bf8013ae96057d2169aaa03774604af882340143077804
post_0221,2024-06-04,open-letter-responding-to-yann-lecun,https://garymarcus.substack.com/p/open-letter-responding-to-yann-lecun,posts/2024-06-04_open-letter-responding-to-yann-lecun.txt,7102,20f22fa3a3f28559b14396400f06c578c446ba324cc568102582f1922ce9f662
post_0222,2024-06-04,openai-insiders-warn-of-a-reckless,https://garymarcus.substack.com/p/openai-insiders-warn-of-a-reckless,posts/2024-06-04_openai-insiders-warn-of-a-reckless.txt,305,bfe0697a222391c62247d61e163a9b7c67a15ab00e764f342e11272ab60f41a7
post_0223,2024-06-05,agi-by-2027,https://garymarcus.substack.com/p/agi-by-2027,posts/2024-06-05_agi-by-2027.txt,3189,639978c310ba2df6b63365607220c6fc6c0507234a02f413b89c73a2317a956b
post_0224,2024-06-05,first-sign-of-genai-winter,https://garymarcus.substack.com/p/first-sign-of-genai-winter,posts/2024-06-05_first-sign-of-genai-winter.txt,145,82b681932861f8be4eccb2423742d1c948beb6d4b6237675baa5f441b61f1319
post_0225,2024-06-07,the-misguided-backlash-against-californias,https://garymarcus.substack.com/p/the-misguided-backlash-against-californias,posts/2024-06-07_the-misguided-backlash-against-californias.txt,9189,cf007f0b51ccc0a0dd560567891c16dfb4c8136aa01f774ed8ec19844dee5d6f
post_0226,2024-06-21,gpt-5-now-arriving-gate-8-gate-9,https://garymarcus.substack.com/p/gpt-5-now-arriving-gate-8-gate-9,posts/2024-06-21_gpt-5-now-arriving-gate-8-gate-9.txt,2845,e59ba64ecac94661e2691ef7af2e749e9f6753e5e7fcde4c5d788d98dcda3edf
post_0227,2024-06-22,clarification-from-ray-kurzweil,https://garymarcus.substack.com/p/clarification-from-ray-kurzweil,posts/2024-06-22_clarification-from-ray-kurzweil.txt,1028,6d7ccfc6352d9091d8a7e5bae03405e1c3964744a9345ad3b93ed8f7b432ddcb
post_0228,2024-06-22,the-great-ai-retrenchment-has-begun,https://garymarcus.substack.com/p/the-great-ai-retrenchment-has-begun,posts/2024-06-22_the-great-ai-retrenchment-has-begun.txt,2320,78e99a194cc5e443baab75a254973168b501f489c5952e2ecceb9e3988a2af65
post_0229,2024-06-28,the-need-for-a-president-that-speaks,https://garymarcus.substack.com/p/the-need-for-a-president-that-speaks,posts/2024-06-28_the-need-for-a-president-that-speaks.txt,4569,bd72cd0f7c04318fffd9d5dc93240da2f5c0a113b0a4c90e0a8ec812b54798b0
post_0230,2024-06-30,marcus-goes-gaga-over-gates-clip,https://garymarcus.substack.com/p/marcus-goes-gaga-over-gates-clip,posts/2024-06-30_marcus-goes-gaga-over-gates-clip.txt,2354,7e84070eb2a13c29618d2e072cf8a2f9a2a0e012fea75a4d47146f49e232c435
post_0231,2024-07-19,dont-look-up-the-massive-microsoftcrowdstrike,https://garymarcus.substack.com/p/dont-look-up-the-massive-microsoftcrowdstrike,posts/2024-07-19_dont-look-up-the-massive-microsoftcrowdstrike.txt,1703,289b0b21604e146a8595f6bac76cf26e032265d4b2fd1f79b082e2b96a1379db
post_0232,2024-07-24,why-openai-may-well-be-completely,https://garymarcus.substack.com/p/why-openai-may-well-be-completely,posts/2024-07-24_why-openai-may-well-be-completely.txt,3363,f235a4151842e4beedc9776da10fa903edd0abaad33c3b8d58d935581932e8ce
post_0233,2024-07-28,alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt,posts/2024-07-28_alphaproof-alphageometry-chatgpt.txt,17847,1db1cb936d9f13743552797c8436105031ff16d4ed5edc6191f1daafb54aad38
post_0234,2024-07-29,most-people-dont-think-genai-has,https://garymarcus.substack.com/p/most-people-dont-think-genai-has,posts/2024-07-29_most-people-dont-think-genai-has.txt,1459,a76098d9209e69799aaf34e0a9449fac326b5a520caa8134ebe2a7b177034212
post_0235,2024-07-31,five-signs-that-the-genai-honeymoon,https://garymarcus.substack.com/p/five-signs-that-the-genai-honeymoon,posts/2024-07-31_five-signs-that-the-genai-honeymoon.txt,1621,b4c2e3eb0093e02f52e84a9fd1b82100b8cd0980078fbdc4f33e4d86ee3de5e5
post_0236,2024-08-01,this-one-important-fact-about-current,https://garymarcus.substack.com/p/this-one-important-fact-about-current,posts/2024-08-01_this-one-important-fact-about-current.txt,8492,0d72e2e047153a0db02699da35d85be6d8983fc6c5a5e04263a6fe064d3b472c
post_0237,2024-08-03,why-the-collapse-of-the-generative,https://garymarcus.substack.com/p/why-the-collapse-of-the-generative,posts/2024-08-03_why-the-collapse-of-the-generative.txt,3312,7f9680c0776a45df177decbc7ec6ac3e70e05e031f1504e6461cc7e4aa104bf1
post_0238,2024-08-05,august-5-2024-a-big-day-in-tech,https://garymarcus.substack.com/p/august-5-2024-a-big-day-in-tech,posts/2024-08-05_august-5-2024-a-big-day-in-tech.txt,2200,aa54827a6cfdb82168e0baed4496a695f98c06521ab39d892a7c01ca2879959d
post_0239,2024-08-06,the-openai-plot-thickens,https://garymarcus.substack.com/p/the-openai-plot-thickens,posts/2024-08-06_the-openai-plot-thickens.txt,1340,4534da66d0d722e4aff20209ef9ba940280036bd20192d08a999ea0b6a6ae104
post_0240,2024-08-07,openai-on-a-path-to-becoming-the,https://garymarcus.substack.com/p/openai-on-a-path-to-becoming-the,posts/2024-08-07_openai-on-a-path-to-becoming-the.txt,600,016a0f3d1257846d9593d7f56a6cbb521eddbee09254c3bd5b6e610537bb06da
post_0241,2024-08-10,an-open-letter-to-fei-fei-li-concerning,https://garymarcus.substack.com/p/an-open-letter-to-fei-fei-li-concerning,posts/2024-08-10_an-open-letter-to-fei-fei-li-concerning.txt,3406,65cf7871941f6e4473ebcdeba112ff588b904ceed573d72edb8f5a4cd3c4e673
post_0242,2024-08-18,what-has-and-has-not-changed-in-the,https://garymarcus.substack.com/p/what-has-and-has-not-changed-in-the,posts/2024-08-18_what-has-and-has-not-changed-in-the.txt,1067,51170b17e03d59d0aa5f2c00316b6b027f600f036dcc560a36d61d1edaf6bfe7
post_0243,2024-08-20,why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should,posts/2024-08-20_why-californias-ai-safety-bill-should.txt,8744,c779984b778a96cb6da00f2c5024f5354fed79b3cec3c3a5827884968ecd343b
post_0244,2024-08-23,scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai,posts/2024-08-23_scoop-what-former-employees-of-openai.txt,7980,06b5afb1f6a0a2642470fbd4b22b866daff9eff88a44d12351bb2bfc2bab3f1e
post_0245,2024-09-10,what-will-the-candidates-say-about,https://garymarcus.substack.com/p/what-will-the-candidates-say-about,posts/2024-09-10_what-will-the-candidates-say-about.txt,2531,8595cdfa4360825d6cbdc9fc1525fe0cb65774b52645005e40f4bd85fdf25fe8
post_0246,2024-09-12,gary-marcus-vs-sam-altman-on-gpt,https://garymarcus.substack.com/p/gary-marcus-vs-sam-altman-on-gpt,posts/2024-09-12_gary-marcus-vs-sam-altman-on-gpt.txt,1777,6a6464d3726373919dafe7a92221d2ffcec297cab90c9666168e2cb1c32955bb
post_0247,2024-09-25,openais-slow-motion-train-wreck,https://garymarcus.substack.com/p/openais-slow-motion-train-wreck,posts/2024-09-25_openais-slow-motion-train-wreck.txt,1242,b1af3b17144fbaaa40040ca8e73049c0092f21fb354f703c151755be18764218
post_0248,2024-09-28,five-reasons-why-openais-150b-financing,https://garymarcus.substack.com/p/five-reasons-why-openais-150b-financing,posts/2024-09-28_five-reasons-why-openais-150b-financing.txt,2448,f3147d45a1c590102aa31c6aed640606145b6853217f7bd6e9d6964b1f82e52b
post_0249,2024-09-30,how-much-should-openais-abandoned,https://garymarcus.substack.com/p/how-much-should-openais-abandoned,posts/2024-09-30_how-much-should-openais-abandoned.txt,1103,28d5a2d957a6891bd3848cf4849b5ddb9e473241fd2edd44d6fdc1361947eeaf
post_0250,2024-10-01,sorry-genai-is-not-going-to-10x-computer,https://garymarcus.substack.com/p/sorry-genai-is-not-going-to-10x-computer,posts/2024-10-01_sorry-genai-is-not-going-to-10x-computer.txt,2485,397687920cebe19c7382947d9e837ceb81b66b6fb639285365de0e19c486c788
post_0251,2024-10-05,eric-schmidts-risky-bet-on-ai-and,https://garymarcus.substack.com/p/eric-schmidts-risky-bet-on-ai-and,posts/2024-10-05_eric-schmidts-risky-bet-on-ai-and.txt,4859,36dbceb7899072596ab63f063c5749e330c3fce9078665a60fe27e108e5214f2
post_0252,2024-10-10,two-nobel-prizes-for-ai-and-two-paths,https://garymarcus.substack.com/p/two-nobel-prizes-for-ai-and-two-paths,posts/2024-10-10_two-nobel-prizes-for-ai-and-two-paths.txt,5672,159d8b7b43d5601435c317609b745441991d1c26063a36ebc1e6e2f9120ba8ae
post_0253,2024-10-11,llms-dont-do-formal-reasoning-and,https://garymarcus.substack.com/p/llms-dont-do-formal-reasoning-and,posts/2024-10-11_llms-dont-do-formal-reasoning-and.txt,3917,23871d15ae12a9e4bbe6002f94729855187b62940c22d3f6daacd4443ca6efe2
post_0254,2024-10-17,when-it-comes-to-security-llms-are,https://garymarcus.substack.com/p/when-it-comes-to-security-llms-are,posts/2024-10-17_when-it-comes-to-security-llms-are.txt,4503,c7b416efa04da54d04eef07a7a7a60140812b69c34a9adefbebe03b73dd55dc6
post_0255,2024-10-20,is-openai-more-like-wework-or-theranos,https://garymarcus.substack.com/p/is-openai-more-like-wework-or-theranos,posts/2024-10-20_is-openai-more-like-wework-or-theranos.txt,4980,ae2a546317e42f645cddcf09335777cb4ff374d15593465d6653defb9b05c15a
post_0256,2024-10-24,end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt,17810,eea553f2c0a66a86c5faf2ec70b2538b2b31a6e93bac34e187065dd0780afd82
post_0257,2024-10-30,an-epidemic-of-weirdly-precise-ai,https://garymarcus.substack.com/p/an-epidemic-of-weirdly-precise-ai,posts/2024-10-30_an-epidemic-of-weirdly-precise-ai.txt,5398,b4ba6893233b0244a0faa49f1b96815d76e210fa26e8c38b6c5c56d672e69d47
post_0258,2024-10-31,ai-influencer-hype-gone-wild,https://garymarcus.substack.com/p/ai-influencer-hype-gone-wild,posts/2024-10-31_ai-influencer-hype-gone-wild.txt,1454,543e37e237c8de7bb7ac4acee00e9f977a2abfed1d8c66f00592ebca2ac941c7
post_0259,2024-11-03,8-signs-that-donald-trump-has-a-progressive,https://garymarcus.substack.com/p/8-signs-that-donald-trump-has-a-progressive,posts/2024-11-03_8-signs-that-donald-trump-has-a-progressive.txt,6413,4b6dfbd1276a0d70d41ba5c71ab723292a3797fd75d7863c75f1188f364484ec
post_0260,2024-11-09,confirmed-llms-have-indeed-reached,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,posts/2024-11-09_confirmed-llms-have-indeed-reached.txt,5281,777c3af6cb123e6944a243893a9771a17da4893a9d6c6a3f516939c1eb384cba
post_0261,2024-11-10,an-ai-rumor-you-wont-want-to-miss,https://garymarcus.substack.com/p/an-ai-rumor-you-wont-want-to-miss,posts/2024-11-10_an-ai-rumor-you-wont-want-to-miss.txt,2453,02ddc97548087901ae97c85f81226046b2727fdc2f9f428b2ec0c528d97d232b
post_0262,2024-11-19,on-hype-and-the-unbearable-banality,https://garymarcus.substack.com/p/on-hype-and-the-unbearable-banality,posts/2024-11-19_on-hype-and-the-unbearable-banality.txt,1039,3fd7a1dd9220d8a9ba050da6e7f8504d6033663f18115437299083e0cc03f653
post_0263,2024-11-23,satya-nadella-and-the-three-stages,https://garymarcus.substack.com/p/satya-nadella-and-the-three-stages,posts/2024-11-23_satya-nadella-and-the-three-stages.txt,4285,1da5ea68f91454d689d6030ea6d26994d659872c17c4dd5241a75b40b4926026
post_0264,2024-11-24,a-new-ai-scaling-law-shell-game,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game,posts/2024-11-24_a-new-ai-scaling-law-shell-game.txt,4643,93cef61b15402a607bdfccbff8bb462041857b21960dee3eb27aa43dc1f41410
post_0265,2024-11-26,psa-microsoft-may-be-training-on,https://garymarcus.substack.com/p/psa-microsoft-may-be-training-on,posts/2024-11-26_psa-microsoft-may-be-training-on.txt,1494,bae44da4ade33365a8de9b55c5719cdb1c0331ce65cbc81c9a7987e73987ed5f
post_0266,2024-11-27,cognitive-scientist-gary-marcus-says,https://garymarcus.substack.com/p/cognitive-scientist-gary-marcus-says,posts/2024-11-27_cognitive-scientist-gary-marcus-says.txt,536,a96b799f9870804e1c4b27f5756d603d86da061afd9881edf46240beab7514ec
post_0267,2024-11-27,update-re-microsoft-and-training,https://garymarcus.substack.com/p/update-re-microsoft-and-training,posts/2024-11-27_update-re-microsoft-and-training.txt,1219,f5066364e9907ad83e59a0e2111fea3b81c6907d16c54fc2e92e590df6e89999
post_0268,2024-11-28,chatgpt-at-age-two,https://garymarcus.substack.com/p/chatgpt-at-age-two,posts/2024-11-28_chatgpt-at-age-two.txt,8241,bc4dede592f827eef4fcde841869b5f46496c737a158e945191cba678aa41597
post_0269,2024-12-05,two-visions-of-ais-future,https://garymarcus.substack.com/p/two-visions-of-ais-future,posts/2024-12-05_two-visions-of-ais-future.txt,1311,1f0544889fc8dc5144b657412b17727b7db3f6998d3667ac99bf90ea01e8d073
post_0270,2024-12-05,which-ceo-will-be-the-last-to-see,https://garymarcus.substack.com/p/which-ceo-will-be-the-last-to-see,posts/2024-12-05_which-ceo-will-be-the-last-to-see.txt,522,6734fff4c20b428c2aa2564b66838d930eee77825f3ac1386105e9257e729ffe
post_0271,2024-12-08,hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted,posts/2024-12-08_hard-forked-casey-newtons-distorted.txt,14086,cd387e9731d62cbe2a486b8a5dd87cfaa4546ef5d3faa969f0bbae98371b98a8
post_0272,2024-12-09,dont-ride-this-bike-generative-ais,https://garymarcus.substack.com/p/dont-ride-this-bike-generative-ais,posts/2024-12-09_dont-ride-this-bike-generative-ais.txt,7854,066c4e1b202e69a6d4c27110e168db969ae55fd2c5f91ed84f859719a871fd50
post_0273,2024-12-10,sora-still-appears-to-have-trouble,https://garymarcus.substack.com/p/sora-still-appears-to-have-trouble,posts/2024-12-10_sora-still-appears-to-have-trouble.txt,2291,45acca04c31c5420a07f3ff93d9361e2d9e18a6b876f1b2ddce26e3e0cc095c9
post_0274,2024-12-11,casey-newton-strikes-out,https://garymarcus.substack.com/p/casey-newton-strikes-out,posts/2024-12-11_casey-newton-strikes-out.txt,13423,c608933b0d8410b77c9b37c18cdfd4f1091ca610dd87289f64b0a603be137c97
post_0275,2024-12-12,humanitys-oh-shit-ai-moment,https://garymarcus.substack.com/p/humanitys-oh-shit-ai-moment,posts/2024-12-12_humanitys-oh-shit-ai-moment.txt,2623,5c6912e15b6fca8fa8e1084667339831a8f2833822843e77fe90c76e40db81c2
post_0276,2024-12-14,generative-ais-continuing-copyright,https://garymarcus.substack.com/p/generative-ais-continuing-copyright,posts/2024-12-14_generative-ais-continuing-copyright.txt,3059,31c026240012a651faeb9418d564d901988e7c9414d65b4113635ca653e3018c
post_0277,2024-12-21,o3-agi-the-art-of-the-demo-and-what,https://garymarcus.substack.com/p/o3-agi-the-art-of-the-demo-and-what,posts/2024-12-21_o3-agi-the-art-of-the-demo-and-what.txt,7248,d87b892ee1530cd7635f3834f2252691724f80dd279b62f8c6ee8370cd115e5a
post_0278,2024-12-22,c39,https://garymarcus.substack.com/p/c39,posts/2024-12-22_c39.txt,4056,135938573b820cf88c1dd1c946025ade47afe94490759b1cf91aa838cb5787c0
post_0279,2024-12-31,where-will-ai-be-at-the-end-of-2027,https://garymarcus.substack.com/p/where-will-ai-be-at-the-end-of-2027,posts/2024-12-31_where-will-ai-be-at-the-end-of-2027.txt,6906,1c4b6a872df8ac07f253862d1506a6f2871bcc95a12e6de220e1b086c6a7dbe2
post_0280,2025-01-01,25-ai-predictions-for-2025-from-marcus,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus,posts/2025-01-01_25-ai-predictions-for-2025-from-marcus.txt,10269,b70bfe8f9b6c797ae1916f46a23dd375b1f7d52b6e63d1eebfa1f6ffa2e0c0c6
post_0281,2025-01-03,could-2025-see-the-largest-cyberattack,https://garymarcus.substack.com/p/could-2025-see-the-largest-cyberattack,posts/2025-01-03_could-2025-see-the-largest-cyberattack.txt,839,34b8d4e4a95240e4949063da84a60be693d0a6104e383a0b2485296c60f8b234
post_0282,2025-01-05,ai-still-lacks-common-sense-70-years,https://garymarcus.substack.com/p/ai-still-lacks-common-sense-70-years,posts/2025-01-05_ai-still-lacks-common-sense-70-years.txt,13937,e24a088994d256cdea73b838cc7941c6c93071d797cf13d812d41c71dfce0934
post_0283,2025-01-07,sam-altman-thinks-that-agi-is-basically,https://garymarcus.substack.com/p/sam-altman-thinks-that-agi-is-basically,posts/2025-01-07_sam-altman-thinks-that-agi-is-basically.txt,3545,75aafc6f0763640f811be111f3fe026d70dfc361a1935502f02662104fba40f0
post_0284,2025-01-08,the-five-stages-of-agi-grief,https://garymarcus.substack.com/p/the-five-stages-of-agi-grief,posts/2025-01-08_the-five-stages-of-agi-grief.txt,5766,89a593c2b877c18ebfd94879e174004645846171d38f1e43d1c6c8a8d6ad06a0
post_0285,2025-01-09,agi-isnt-coming-in-2025-and-gpt-5,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5,posts/2025-01-09_agi-isnt-coming-in-2025-and-gpt-5.txt,3229,ca335b9023e069367d980b8c13bdafad3df022de74649038398228ccad73760a
post_0286,2025-01-10,the-impeccable-logic-of-sam-altman,https://garymarcus.substack.com/p/the-impeccable-logic-of-sam-altman,posts/2025-01-10_the-impeccable-logic-of-sam-altman.txt,126,8ad127f33e74e85cf434d645c0f5ef81d447f2da94745c827a3dd450eded0ee0
post_0287,2025-01-14,agi-versus-broad-shallow-intelligence,https://garymarcus.substack.com/p/agi-versus-broad-shallow-intelligence,posts/2025-01-14_agi-versus-broad-shallow-intelligence.txt,7124,3011a044dda7535100971f8a866516819d94451952b841e4f072c922df5be349
post_0288,2025-01-15,ai-agents-hype-versus-reality-redux,https://garymarcus.substack.com/p/ai-agents-hype-versus-reality-redux,posts/2025-01-15_ai-agents-hype-versus-reality-redux.txt,3090,dec8173b470bb863663b884a00e8dd9397cc7e55215c2d619aa19c6890394e26
post_0289,2025-01-16,llms-amplify-existing-security-risks,https://garymarcus.substack.com/p/llms-amplify-existing-security-risks,posts/2025-01-16_llms-amplify-existing-security-risks.txt,898,3ba833440b5f99009e07687613f36de2405ff32f30a33b0f1d022559bcc0c07b
post_0290,2025-01-20,breaking-news-agi-is-not-imminent,https://garymarcus.substack.com/p/breaking-news-agi-is-not-imminent,posts/2025-01-20_breaking-news-agi-is-not-imminent.txt,741,7ac598ad18a80ff4757ca630a786c191ac4a2fa687b147ddc1d7fb8aaa23bd9a
post_0291,2025-01-21,the-2023-white-house-executive-order,https://garymarcus.substack.com/p/the-2023-white-house-executive-order,posts/2025-01-21_the-2023-white-house-executive-order.txt,83,13626bb06cbc286e2e279f2290da493c49b55a2bd6b8b2524d2bf874ec645b86
post_0292,2025-01-22,hot-take-on-an-ai-catfight,https://garymarcus.substack.com/p/hot-take-on-an-ai-catfight,posts/2025-01-22_hot-take-on-an-ai-catfight.txt,2130,d9c43a91942bdd2b4328e9aef4fd7c4bc63979136d528c5a3ed01c06f3753ebd
post_0293,2025-01-26,the-race-for-ai-supremacy-is-over,https://garymarcus.substack.com/p/the-race-for-ai-supremacy-is-over,posts/2025-01-26_the-race-for-ai-supremacy-is-over.txt,12419,08d0fcc0d140f0335b10dbebcf6787e05ec6f30ea23a39f58ac3129f29c30e97
post_0294,2025-01-27,nvidia-could-soon-take-a-serious,https://garymarcus.substack.com/p/nvidia-could-soon-take-a-serious,posts/2025-01-27_nvidia-could-soon-take-a-serious.txt,278,fa5acc0ad73e4569aaa0f312a732bbec37c15d50c4c1159d8c329b057ff1150e
post_0295,2025-01-28,five-things-most-people-dont-seem,https://garymarcus.substack.com/p/five-things-most-people-dont-seem,posts/2025-01-28_five-things-most-people-dont-seem.txt,1134,836eccc824bcc084cf56525473aff9ccc41563e2ecf4e137392e81f14f4e47b6
post_0296,2025-01-29,my-conversation-with-chinas-victor,https://garymarcus.substack.com/p/my-conversation-with-chinas-victor,posts/2025-01-29_my-conversation-with-chinas-victor.txt,3771,8c1e3f2b854a9595ca025dc6368c446e61db5162376c35d831135be8d1bfc623
post_0297,2025-01-29,openai-cries-foul,https://garymarcus.substack.com/p/openai-cries-foul,posts/2025-01-29_openai-cries-foul.txt,1081,af56606a4e24407748da8601d9f8a16928beac973456be41d12e727682a9c094
post_0298,2025-02-03,deep-research-deep-bullshit-and-the,https://garymarcus.substack.com/p/deep-research-deep-bullshit-and-the,posts/2025-02-03_deep-research-deep-bullshit-and-the.txt,5549,b53cd361501434fab2441178346c90866e84603f47efa85a74a595d0a7662e73
post_0299,2025-02-03,how-come-gpt-can-seem-so-brilliant,https://garymarcus.substack.com/p/how-come-gpt-can-seem-so-brilliant,posts/2025-02-03_how-come-gpt-can-seem-so-brilliant.txt,6990,672ea70a05acc73e1e3b86db9345c5ae4bcd44ea6045ea00e79e5a47e46518d6
post_0300,2025-02-04,chatgpt-in-shambles,https://garymarcus.substack.com/p/chatgpt-in-shambles,posts/2025-02-04_chatgpt-in-shambles.txt,5343,83b6ff8e2d4ab59315fa9c732ab5964ddf4e035a5f5853810939b503345247d4
post_0301,2025-02-05,google-2001-dont-be-evil,https://garymarcus.substack.com/p/google-2001-dont-be-evil,posts/2025-02-05_google-2001-dont-be-evil.txt,1339,4bee7cc39ffdf7f883d9b95e0b6ad54f5d9e0a4f7c08b3915caca75c1aa4f0a6
post_0302,2025-02-06,irony-too-funny-for-words,https://garymarcus.substack.com/p/irony-too-funny-for-words,posts/2025-02-06_irony-too-funny-for-words.txt,776,98f3aa8bba2223f3d70a3cc7579a4ac92fd5597f7ae7fe1f37051def29ad1ed9
post_0303,2025-02-09,five-ways-in-which-the-last-3-months,https://garymarcus.substack.com/p/five-ways-in-which-the-last-3-months,posts/2025-02-09_five-ways-in-which-the-last-3-months.txt,6006,4b5e3c16d1effc270a72de0abca8ae8dc1dec0b080b613c4a9a697b21e15d66b
post_0304,2025-02-09,shame-on-google-twice,https://garymarcus.substack.com/p/shame-on-google-twice,posts/2025-02-09_shame-on-google-twice.txt,489,db453e28eb9eed968b00b7efb0dd7ae2f5ed7d32e8b6ece6618278f9806a89d6
post_0305,2025-02-09,warning-elon-musk-is-crippling-the,https://garymarcus.substack.com/p/warning-elon-musk-is-crippling-the,posts/2025-02-09_warning-elon-musk-is-crippling-the.txt,2290,cd33d3dc0c2d7ae43cb8d065b6352fdac671a23177d5fc47ae380074fd2b4f9e
post_0306,2025-02-10,paris-ai-summit-train-wreck,https://garymarcus.substack.com/p/paris-ai-summit-train-wreck,posts/2025-02-10_paris-ai-summit-train-wreck.txt,1386,53115d535adf0fcd8fed116c328a6b65441239e4107449dfbb44a0ef1ecd8d68
post_0307,2025-02-11,did-elon-musk-just-muk-sam-altman,https://garymarcus.substack.com/p/did-elon-musk-just-muk-sam-altman,posts/2025-02-11_did-elon-musk-just-muk-sam-altman.txt,3169,22daaf6563dfef1ec8fa9f52a55c9efc62d8fd79fb603e45ce416a59c0d550ca
post_0308,2025-02-11,everything-i-warned-about-in-taming,https://garymarcus.substack.com/p/everything-i-warned-about-in-taming,posts/2025-02-11_everything-i-warned-about-in-taming.txt,2749,5a0bee94c327c816d19e3e4b158b24c8627488a6675b8bb75699e6c9638a47a3
post_0309,2025-02-13,breaking-openais-efforts-at-pure,https://garymarcus.substack.com/p/breaking-openais-efforts-at-pure,posts/2025-02-13_breaking-openais-efforts-at-pure.txt,4341,c5c5db0947d41945ccfcf5b5ee52dca555424d7c3be3f7f87e55f1c62fefc955
post_0310,2025-02-16,elon-musks-terrifying-vision-for,https://garymarcus.substack.com/p/elon-musks-terrifying-vision-for,posts/2025-02-16_elon-musks-terrifying-vision-for.txt,3622,5c7bf344194b320ee932ddda9057ef3a110bf497f50038c1427cd02ba7a7f983
post_0311,2025-02-18,grok-3-hot-take,https://garymarcus.substack.com/p/grok-3-hot-take,posts/2025-02-18_grok-3-hot-take.txt,2000,926448c92223da300ece4f7f9f18907291c810c9409be481e9495ea599bd0fb9
post_0312,2025-02-19,grok-3-beta-in-shambles,https://garymarcus.substack.com/p/grok-3-beta-in-shambles,posts/2025-02-19_grok-3-beta-in-shambles.txt,4349,d3be3222d36f3d48f3337380ee7dcfacb880b167955a2f842c1262fff8785395
post_0313,2025-02-20,genai-in-two-words-success-theater,https://garymarcus.substack.com/p/genai-in-two-words-success-theater,posts/2025-02-20_genai-in-two-words-success-theater.txt,393,c2f110f4972d70b07ab13b17589cc655231c9415e6c406429c062270b745979d
post_0314,2025-02-23,the-united-states-was-founded-on,https://garymarcus.substack.com/p/the-united-states-was-founded-on,posts/2025-02-23_the-united-states-was-founded-on.txt,1777,c233bf67aa8ba51b1152dc297684a4ed2c3d8ea8b64c60866c97c01d233503ff
post_0315,2025-02-26,elon-musks-inability-to-listen-to,https://garymarcus.substack.com/p/elon-musks-inability-to-listen-to,posts/2025-02-26_elon-musks-inability-to-listen-to.txt,4817,3aa58c4c60d034ca8a731b466ef1917132fd35dbdc6863b5bad510ef93df2521
