claim_id,claim_date,slug,title,url,quote,canonical_claim,canonical_norm,category,claim_type,falsifiability_tier,target,horizon_type,horizon_value,evaluation_date,source_file
claim_00595,2024-10-20,is-openai-more-like-wework-or-theranos,Marcus on AI,https://garymarcus.substack.com/p/is-openai-more-like-wework-or-theranos,"But then again, their products have always been served with large side order of bullshit, like when Sam said, apparently jokingly, that “AGI has been achieved internally”.","But then again, their products have always been served with large side order of bullshit, like when Sam said, apparently jokingly, that “AGI has been achieved internally”.",but then again their products have always been served with large side order of bullshit like when sam said apparently jokingly that agi has been achieved internally,technical_assessment,descriptive,tier_2,agi,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-20_is-openai-more-like-wework-or-theranos.txt
claim_00596,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"But as @renormalized tweeted : I'd be surprised if Miles expects to have nothing new to say on these topics in the future, so if he's finished telling OpenAI execs about what they need to do re: AI policy (especially the need for regulation), the natural conclusion is that he saw they weren't listening.","But as @renormalized tweeted : I'd be surprised if Miles expects to have nothing new to say on these topics in the future, so if he's finished telling OpenAI execs about what they need to do re: AI policy (especially the need for regulation), the natural conclusion is that he saw they weren't listening.",but as renormalized tweeted i d be surprised if miles expects to have nothing new to say on these topics in the future so if he s finished telling openai execs about what they need to do re ai policy especially the need for regulation the natural conclusion is that he saw they weren t listening,policy,normative,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00597,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,There are some years where decades happen Some think automated AI scientists will make decades of discoveries in just years.,There are some years where decades happen Some think automated AI scientists will make decades of discoveries in just years.,there are some years where decades happen some think automated ai scientists will make decades of discoveries in just years,prediction,predictive,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00598,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"But here’s a different hypothesis: If you worked at OpenAI on safety and governance and found that you were not getting the resources and prioritization you thought were appropriate, there’s value in telling the rest of the world, as doing so increases pressure on the organization to change its practices and may make regulation more likely.","But here’s a different hypothesis: If you worked at OpenAI on safety and governance and found that you were not getting the resources and prioritization you thought were appropriate, there’s value in telling the rest of the world, as doing so increases pressure on the organization to change its practices and may make regulation more likely.",but here s a different hypothesis if you worked at openai on safety and governance and found that you were not getting the resources and prioritization you thought were appropriate there s value in telling the rest of the world as doing so increases pressure on the organization to change its practices and may make regulation more likely,technical_assessment,descriptive,tier_2,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00599,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"However, this will also predictably dissuade other safety-minded people from joining going forward.","However, this will also predictably dissuade other safety-minded people from joining going forward.",however this will also predictably dissuade other safety minded people from joining going forward,prediction,predictive,tier_2,ai_safety,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00600,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"But if the culture and leadership aren’t immovable, then making it more likely that all the really serious safety people avoid OpenAI going forward could be bad!","But if the culture and leadership aren’t immovable, then making it more likely that all the really serious safety people avoid OpenAI going forward could be bad!",but if the culture and leadership aren t immovable then making it more likely that all the really serious safety people avoid openai going forward could be bad,technical_assessment,descriptive,tier_1,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00601,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"I would like to see academics, companies, civil society, and policymakers work collaboratively to find a way to demonstrate that Western AI development is not seen as a threat to other countries’ safety or regime stability, so that we can work across borders to solve the very thorny safety and security challenges ahead.","I would like to see academics, companies, civil society, and policymakers work collaboratively to find a way to demonstrate that Western AI development is not seen as a threat to other countries’ safety or regime stability, so that we can work across borders to solve the very thorny safety and security challenges ahead.",i would like to see academics companies civil society and policymakers work collaboratively to find a way to demonstrate that western ai development is not seen as a threat to other countries safety or regime stability so that we can work across borders to solve the very thorny safety and security challenges ahead,capability,descriptive,tier_2,regulation,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00602,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"And even though he thinks the West will continue to outcompete China on AI, Brundage writes that autocratic countries have: more than enough ‘gas in the tank’ of computing hardware and algorithmic progress… to build very sophisticated capabilities, so cooperation will be essential.","And even though he thinks the West will continue to outcompete China on AI, Brundage writes that autocratic countries have: more than enough ‘gas in the tank’ of computing hardware and algorithmic progress… to build very sophisticated capabilities, so cooperation will be essential.",and even though he thinks the west will continue to outcompete china on ai brundage writes that autocratic countries have more than enough gas in the tank of computing hardware and algorithmic progress to build very sophisticated capabilities so cooperation will be essential,prediction,predictive,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00603,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,I think the next major fault line in the AI debates will be posture toward China.,I think the next major fault line in the AI debates will be posture toward China.,the next major fault line in the ai debates will be posture toward china,prediction,predictive,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00604,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"Altman , Anthropic CEO Dario Amodei , and former OpenAI researcher Leopold Aschenbrenner have prominently advanced varieties of the idea that democracies must ‘prevail’ over China in a race to build superhuman AI systems.","Altman , Anthropic CEO Dario Amodei , and former OpenAI researcher Leopold Aschenbrenner have prominently advanced varieties of the idea that democracies must ‘prevail’ over China in a race to build superhuman AI systems.",altman anthropic ceo dario amodei and former openai researcher leopold aschenbrenner have prominently advanced varieties of the idea that democracies must prevail over china in a race to build superhuman ai systems,policy,normative,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00605,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"We can and should instead approach the challenge of safely building AGI as one of global , rather than national security.","We can and should instead approach the challenge of safely building AGI as one of global , rather than national security.",we can and should instead approach the challenge of safely building agi as one of global rather than national security,policy,normative,tier_3,agi,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00606,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,And we should think harder about how China is likely to react if the “free world” moves mountains to kneecap their AI progress.,And we should think harder about how China is likely to react if the “free world” moves mountains to kneecap their AI progress.,and we should think harder about how china is likely to react if the free world moves mountains to kneecap their ai progress,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00607,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"The Economic Research team, which until recently was a sub-team of AGI Readiness led by @pamela, will be moving under Ronnie Chatterji, OpenAI's new Chief Economist.","The Economic Research team, which until recently was a sub-team of AGI Readiness led by @pamela, will be moving under Ronnie Chatterji, OpenAI's new Chief Economist.",the economic research team which until recently was a sub team of agi readiness led by pamela will be moving under ronnie chatterji openai s new chief economist,prediction,predictive,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00608,2024-10-24,end-of-an-era-openais-agi-readiness,,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,"The remainder of the AGI Readiness team will be distributed among other teams, and I'm working closely with @jachiam on transfer of some projects to the Mission Alignment team he is building.","The remainder of the AGI Readiness team will be distributed among other teams, and I'm working closely with @jachiam on transfer of some projects to the Mission Alignment team he is building.",the remainder of the agi readiness team will be distributed among other teams and i m working closely with jachiam on transfer of some projects to the mission alignment team he is building,prediction,predictive,tier_3,agi,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-24_end-of-an-era-openais-agi-readiness.txt
claim_00609,2024-10-30,an-epidemic-of-weirdly-precise-ai,Marcus on AI,https://garymarcus.substack.com/p/an-epidemic-of-weirdly-precise-ai,"It’s just fantasy to imagine selling 200 times as many humanoid robots in the nearish term when nobody knows how to build a single safe, reliable, generally useful humanoid right now, at any price.” At the same venue, Elon Musk said confidently (after acknowledging that the future that is not fully knowable), “ I feel comfortable saying that that AI is getting 10 times better each year ” – never specifying any measure that supports this claim (is OpenAI’s o1 100 times better than GPT4?","It’s just fantasy to imagine selling 200 times as many humanoid robots in the nearish term when nobody knows how to build a single safe, reliable, generally useful humanoid right now, at any price.” At the same venue, Elon Musk said confidently (after acknowledging that the future that is not fully knowable), “ I feel comfortable saying that that AI is getting 10 times better each year ” – never specifying any measure that supports this claim (is OpenAI’s o1 100 times better than GPT4?",it s just fantasy to imagine selling 200 times as many humanoid robots in the nearish term when nobody knows how to build a single safe reliable generally useful humanoid right now at any price at the same venue elon musk said confidently after acknowledging that the future that is not fully knowable i feel comfortable saying that that ai is getting 10 times better each year never specifying any measure that supports this claim is openai s o1 100 times better than gpt4,capability,predictive,tier_1,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-30_an-epidemic-of-weirdly-precise-ai.txt
claim_00610,2024-10-30,an-epidemic-of-weirdly-precise-ai,Marcus on AI,https://garymarcus.substack.com/p/an-epidemic-of-weirdly-precise-ai,"He then went on to extrapolate that it would be 10,000 times better in 4 years, never considering potential bottlenecks around data, or compute, nor inherent problems with LLMs.","He then went on to extrapolate that it would be 10,000 times better in 4 years, never considering potential bottlenecks around data, or compute, nor inherent problems with LLMs.",he then went on to extrapolate that it would be 10 000 times better in 4 years never considering potential bottlenecks around data or compute nor inherent problems with llms,technical_assessment,descriptive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-30_an-epidemic-of-weirdly-precise-ai.txt
claim_00611,2024-10-30,an-epidemic-of-weirdly-precise-ai,Marcus on AI,https://garymarcus.substack.com/p/an-epidemic-of-weirdly-precise-ai,Nor should they take anything that he or Son said yesterday seriously. § In my opinion the audience of investors at the forum was being lied to: they were being assured that everything in the field of AI is under control and well plotted out when in fact science is hard and the field is in its infancy.,Nor should they take anything that he or Son said yesterday seriously. § In my opinion the audience of investors at the forum was being lied to: they were being assured that everything in the field of AI is under control and well plotted out when in fact science is hard and the field is in its infancy.,nor should they take anything that he or son said yesterday seriously in my opinion the audience of investors at the forum was being lied to they were being assured that everything in the field of ai is under control and well plotted out when in fact science is hard and the field is in its infancy,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-10-30_an-epidemic-of-weirdly-precise-ai.txt
claim_00612,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"Just as I argued here in April 2024, LLMs have reached a point of diminishing returns . § The economics are likely to be grim.","Just as I argued here in April 2024, LLMs have reached a point of diminishing returns . § The economics are likely to be grim.",just as i argued here in april 2024 llms have reached a point of diminishing returns the economics are likely to be grim,technical_assessment,descriptive,tier_1,llms,explicit_date,2024-12-31,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00613,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"Sky high valuation of companies like OpenAI and Microsoft are largely based on the notion that LLMs will, with continued scaling, become artificial general intelligence.","Sky high valuation of companies like OpenAI and Microsoft are largely based on the notion that LLMs will, with continued scaling, become artificial general intelligence.",sky high valuation of companies like openai and microsoft are largely based on the notion that llms will with continued scaling become artificial general intelligence,industry_market,predictive,tier_3,openai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00614,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"LLMs will not disappear, even if improvements diminish, but the economics will likely never make sense: additional training is expensive, the more scaling, the more costly.","LLMs will not disappear, even if improvements diminish, but the economics will likely never make sense: additional training is expensive, the more scaling, the more costly.",llms will not disappear even if improvements diminish but the economics will likely never make sense additional training is expensive the more scaling the more costly,prediction,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00615,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"LLMs such as they are, will become a commodity; price wars will keep revenue low.","LLMs such as they are, will become a commodity; price wars will keep revenue low.",llms such as they are will become a commodity price wars will keep revenue low,industry_market,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00616,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"Worse, the US AI policy now, and likely in the next administration, has largely been driven by hype, and the assumption that returns for LLM scaling would not diminish.","Worse, the US AI policy now, and likely in the next administration, has largely been driven by hype, and the assumption that returns for LLM scaling would not diminish.",worse the us ai policy now and likely in the next administration has largely been driven by hype and the assumption that returns for llm scaling would not diminish,policy,normative,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00617,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"The US has been putting all its AI eggs in the LLM basket, and that may well prove to be an epic, massive mistake. § In April, when I first saw direct empirical evidence that this moment had come, I wrote (and stand by): If enthusiasm for GenAI dwindles and market valuations plummet, AI won’t disappear, and LLMs won’t disappear; they will still have their place as tools for statistical approximation.","The US has been putting all its AI eggs in the LLM basket, and that may well prove to be an epic, massive mistake. § In April, when I first saw direct empirical evidence that this moment had come, I wrote (and stand by): If enthusiasm for GenAI dwindles and market valuations plummet, AI won’t disappear, and LLMs won’t disappear; they will still have their place as tools for statistical approximation.",the us has been putting all its ai eggs in the llm basket and that may well prove to be an epic massive mistake in april when i first saw direct empirical evidence that this moment had come i wrote and stand by if enthusiasm for genai dwindles and market valuations plummet ai won t disappear and llms won t disappear they will still have their place as tools for statistical approximation,industry_market,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00618,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,But that place may be smaller; it is entirely possible that LLMs on their own will never live up to last year’s wild expectations.,But that place may be smaller; it is entirely possible that LLMs on their own will never live up to last year’s wild expectations.,but that place may be smaller it is entirely possible that llms on their own will never live up to last year s wild expectations,prediction,predictive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00619,2024-11-09,confirmed-llms-have-indeed-reached,Marcus on AI,https://garymarcus.substack.com/p/confirmed-llms-have-indeed-reached,"Reliable, trustworthy AI is surely achievable, but we may need to go back to the drawing board to get there.","Reliable, trustworthy AI is surely achievable, but we may need to go back to the drawing board to get there.",reliable trustworthy ai is surely achievable but we may need to go back to the drawing board to get there,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-09_confirmed-llms-have-indeed-reached.txt
claim_00620,2024-11-10,an-ai-rumor-you-wont-want-to-miss,Marcus on AI,https://garymarcus.substack.com/p/an-ai-rumor-you-wont-want-to-miss,"We had discovered a new square in the periodic table” But, as I have been saying since 2022’s “ Deep Learning is Hitting a Wall ”, scaling laws” are not physical laws.","We had discovered a new square in the periodic table” But, as I have been saying since 2022’s “ Deep Learning is Hitting a Wall ”, scaling laws” are not physical laws.",we had discovered a new square in the periodic table but as i have been saying since 2022 s deep learning is hitting a wall scaling laws are not physical laws,technical_assessment,descriptive,tier_1,regulation,explicit_date,2022-12-31,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-10_an-ai-rumor-you-wont-want-to-miss.txt
claim_00621,2024-11-10,an-ai-rumor-you-wont-want-to-miss,Marcus on AI,https://garymarcus.substack.com/p/an-ai-rumor-you-wont-want-to-miss,"(“Unexpected?” Not if you have been reading this Substack!) If the rumor is verified, there could be the AI equivalent of a bank run. § Scaling was always a hypothesis .","(“Unexpected?” Not if you have been reading this Substack!) If the rumor is verified, there could be the AI equivalent of a bank run. § Scaling was always a hypothesis .",unexpected not if you have been reading this substack if the rumor is verified there could be the ai equivalent of a bank run scaling was always a hypothesis,technical_assessment,descriptive,tier_2,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-10_an-ai-rumor-you-wont-want-to-miss.txt
claim_00622,2024-11-19,on-hype-and-the-unbearable-banality,Marcus on AI,https://garymarcus.substack.com/p/on-hype-and-the-unbearable-banality,"I don’t want to spoil all the fun, but I’ll say this: Come for quotes like this “the AI poems seem like imitations that might have been produced by a supremely untalented poet who had never read any of the poems he was tasked with imitating, but had read a one-sentence summary of what they were like”.","I don’t want to spoil all the fun, but I’ll say this: Come for quotes like this “the AI poems seem like imitations that might have been produced by a supremely untalented poet who had never read any of the poems he was tasked with imitating, but had read a one-sentence summary of what they were like”.",i don t want to spoil all the fun but i ll say this come for quotes like this the ai poems seem like imitations that might have been produced by a supremely untalented poet who had never read any of the poems he was tasked with imitating but had read a one sentence summary of what they were like,technical_assessment,descriptive,tier_2,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-19_on-hype-and-the-unbearable-banality.txt
claim_00623,2024-11-23,satya-nadella-and-the-three-stages,Marcus on AI,https://garymarcus.substack.com/p/satya-nadella-and-the-three-stages,"He still thinks that symbol-manipulation, as discussed in his 2001 book The Algebraic Mind and again in the second half of “Deep learning is hitting a wall” will be part of the solution.","He still thinks that symbol-manipulation, as discussed in his 2001 book The Algebraic Mind and again in the second half of “Deep learning is hitting a wall” will be part of the solution.",he still thinks that symbol manipulation as discussed in his 2001 book the algebraic mind and again in the second half of deep learning is hitting a wall will be part of the solution,prediction,predictive,tier_1,general_ai,explicit_date,2001-12-31,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-23_satya-nadella-and-the-three-stages.txt
claim_00624,2024-11-24,a-new-ai-scaling-law-shell-game,Marcus on AI,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game,"The new version is that there is not one scaling law, but three: scaling with how long you train a model (which isn’t really holding anymore), scaling with how long you post-train a model, and scaling with how long you let a given model wrestle with a given problem (or what Satya Nadella called scaling with “inference time compute”).","The new version is that there is not one scaling law, but three: scaling with how long you train a model (which isn’t really holding anymore), scaling with how long you post-train a model, and scaling with how long you let a given model wrestle with a given problem (or what Satya Nadella called scaling with “inference time compute”).",the new version is that there is not one scaling law but three scaling with how long you train a model which isn t really holding anymore scaling with how long you post train a model and scaling with how long you let a given model wrestle with a given problem or what satya nadella called scaling with inference time compute,policy,normative,tier_3,regulation,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-24_a-new-ai-scaling-law-shell-game.txt
claim_00625,2024-11-24,a-new-ai-scaling-law-shell-game,Marcus on AI,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game,"The meaning of the word scaling has been greatly devalued. “Scaling” used to mean “I can predict pretty much exactly how well a given LLM will do, by knowing the size of its database and the amount of compute being used to train it, and those increases will be exponential”.","The meaning of the word scaling has been greatly devalued. “Scaling” used to mean “I can predict pretty much exactly how well a given LLM will do, by knowing the size of its database and the amount of compute being used to train it, and those increases will be exponential”.",the meaning of the word scaling has been greatly devalued scaling used to mean i can predict pretty much exactly how well a given llm will do by knowing the size of its database and the amount of compute being used to train it and those increases will be exponential,prediction,predictive,tier_3,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-24_a-new-ai-scaling-law-shell-game.txt
claim_00626,2024-11-24,a-new-ai-scaling-law-shell-game,Marcus on AI,https://garymarcus.substack.com/p/a-new-ai-scaling-law-shell-game,"Gary Marcus looks forward to a world in which we see LLMs as just one part of artificial cognition, rather than a one-size-fits-all solution that it can never really be.","Gary Marcus looks forward to a world in which we see LLMs as just one part of artificial cognition, rather than a one-size-fits-all solution that it can never really be.",gary marcus looks forward to a world in which we see llms as just one part of artificial cognition rather than a one size fits all solution that it can never really be,technical_assessment,descriptive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-24_a-new-ai-scaling-law-shell-game.txt
claim_00627,2024-11-27,update-re-microsoft-and-training,Marcus on AI,https://garymarcus.substack.com/p/update-re-microsoft-and-training,"Additionally, the Connected Services setting has no connection to how Microsoft trains large language models”, despite the fact that Connected Services offers “experiences that analyze your content” by “analyzing a vast amount of data."" This is certainly logically possible, though not well-explained elsewhere in Microsoft’s documentation, such as this which says (vaguely) that ”connected experiences [may] use machine learning services to … Analyze Data…” among others things.","Additionally, the Connected Services setting has no connection to how Microsoft trains large language models”, despite the fact that Connected Services offers “experiences that analyze your content” by “analyzing a vast amount of data."" This is certainly logically possible, though not well-explained elsewhere in Microsoft’s documentation, such as this which says (vaguely) that ”connected experiences [may] use machine learning services to … Analyze Data…” among others things.",additionally the connected services setting has no connection to how microsoft trains large language models despite the fact that connected services offers experiences that analyze your content by analyzing a vast amount of data this is certainly logically possible though not well explained elsewhere in microsoft s documentation such as this which says vaguely that connected experiences may use machine learning services to analyze data among others things,technical_assessment,descriptive,tier_3,microsoft,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-27_update-re-microsoft-and-training.txt
claim_00628,2024-11-28,chatgpt-at-age-two,Marcus on AI,https://garymarcus.substack.com/p/chatgpt-at-age-two,"Company insiders have serious doubts”, quoting a source there as saying “I really feel like I'm living in a group delusion here at Microsoft … [the company touts that] AI is going to revolutionize everything … but the support isn't there for AI to do 75% of what Microsoft claims it'll do.” As long time readers will know, I commented somewhat negatively on ChatGPT, in this Substack, within days of its release, and soon thereafter in a January 2023 podcast with Ezra Klein.","Company insiders have serious doubts”, quoting a source there as saying “I really feel like I'm living in a group delusion here at Microsoft … [the company touts that] AI is going to revolutionize everything … but the support isn't there for AI to do 75% of what Microsoft claims it'll do.” As long time readers will know, I commented somewhat negatively on ChatGPT, in this Substack, within days of its release, and soon thereafter in a January 2023 podcast with Ezra Klein.",company insiders have serious doubts quoting a source there as saying i really feel like i m living in a group delusion here at microsoft the company touts that ai is going to revolutionize everything but the support isn t there for ai to do 75 of what microsoft claims it ll do as long time readers will know i commented somewhat negatively on chatgpt in this substack within days of its release and soon thereafter in a january 2023 podcast with ezra klein,prediction,predictive,tier_1,microsoft,explicit_date,2023-12-31,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-28_chatgpt-at-age-two.txt
claim_00629,2024-11-28,chatgpt-at-age-two,Marcus on AI,https://garymarcus.substack.com/p/chatgpt-at-age-two,"The crux was to go after quotes like these ChatGPT's output ""has no real relationship to the truth."" and ""everything it produces sounds plausible, but it doesn't always know the connections between the things that it's putting together"" In a longer passage I said You can’t say at the beginning of a ChatGPT session and expect it to work, “please only say true statements in what follows.” It just won’t be able to respect that.","The crux was to go after quotes like these ChatGPT's output ""has no real relationship to the truth."" and ""everything it produces sounds plausible, but it doesn't always know the connections between the things that it's putting together"" In a longer passage I said You can’t say at the beginning of a ChatGPT session and expect it to work, “please only say true statements in what follows.” It just won’t be able to respect that.",the crux was to go after quotes like these chatgpt s output has no real relationship to the truth and everything it produces sounds plausible but it doesn t always know the connections between the things that it s putting together in a longer passage i said you can t say at the beginning of a chatgpt session and expect it to work please only say true statements in what follows it just won t be able to respect that,capability,descriptive,tier_1,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-28_chatgpt-at-age-two.txt
claim_00630,2024-11-28,chatgpt-at-age-two,Marcus on AI,https://garymarcus.substack.com/p/chatgpt-at-age-two,"But not ChatGPT, which never hesitated.","But not ChatGPT, which never hesitated.",but not chatgpt which never hesitated,technical_assessment,descriptive,tier_2,llms,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-28_chatgpt-at-age-two.txt
claim_00631,2024-11-28,chatgpt-at-age-two,Marcus on AI,https://garymarcus.substack.com/p/chatgpt-at-age-two,"How long do we need to keep up the charade? § At the end of the Ezra Klein interview, I called for a massive investment in new approaches to AI.","How long do we need to keep up the charade? § At the end of the Ezra Klein interview, I called for a massive investment in new approaches to AI.",how long do we need to keep up the charade at the end of the ezra klein interview i called for a massive investment in new approaches to ai,policy,normative,tier_3,general_ai,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-11-28_chatgpt-at-age-two.txt
claim_00632,2024-12-05,two-visions-of-ais-future,Marcus on AI,https://garymarcus.substack.com/p/two-visions-of-ais-future,"According to Stat, as summarized elsewhere , “multiple major health insurers had used secret internal rules and flawed (AI) algorithms to deny care.” § There is a possible world in which the tech oligarchs press forward today’s unreliable AI in the service of battlefield weapons and screwing people out of health insurance claims, leading to class warfare like we have never seen in the US, with the rich flying around in helicopters to avoiding interacting with the masses.","According to Stat, as summarized elsewhere , “multiple major health insurers had used secret internal rules and flawed (AI) algorithms to deny care.” § There is a possible world in which the tech oligarchs press forward today’s unreliable AI in the service of battlefield weapons and screwing people out of health insurance claims, leading to class warfare like we have never seen in the US, with the rich flying around in helicopters to avoiding interacting with the masses.",according to stat as summarized elsewhere multiple major health insurers had used secret internal rules and flawed ai algorithms to deny care there is a possible world in which the tech oligarchs press forward today s unreliable ai in the service of battlefield weapons and screwing people out of health insurance claims leading to class warfare like we have never seen in the us with the rich flying around in helicopters to avoiding interacting with the masses,technical_assessment,descriptive,tier_2,regulation,none,,2026-03-02,/Users/davidgoldblatt/Desktop/marcus_scrape/posts/2024-12-05_two-visions-of-ais-future.txt
