theme3_id,cluster2_id,target_mode,claim_type_mode,first_date,last_date,occurrences,status_at_eval,confidence,as_of_date,theme_reason,theme_sources,representative_quote
theme3_7d22014cb9c1,cluster2_54d1904d91ce,openai,predictive,2023-10-17,2023-10-17,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"If Yann LeCun and I are correct, AI will need genuinely new paradigms to get to the next level in AI, and OpenAI may be no closer to that than anyone else. § If GPT-5 did fail to please, or even if it were just deferred indefinitely (like so many promises that have been about driverless cars), it could have a rapid, deflationary effect on sky-high valuations."
theme3_7d22014cb9c1,cluster2_4ccb1c9af8b9,openai,predictive,2023-11-17,2023-11-17,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Coming from Gates, this is a big deal, since Gates probably has access to drafts of GPT-5, given that he still owns a lot of Microsoft which owns a lot of OpenAI. § I will confess that I found all of this to be more than a little bit vindicating; I am human after all."
theme3_7d22014cb9c1,cluster2_4e56549220ea,openai,predictive,2024-01-27,2024-01-27,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"It’s also worth noting that OpenAI is not alone is all of this; many other generative AI companies are likely to encounter intense legal and public pressure this year, around potential cases of copyright infringement."
theme3_7d22014cb9c1,cluster2_d0519865ab11,openai,predictive,2024-02-04,2024-02-04,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Certainly OpenAI has in no way proven that there is not an important positive relationship between LLM access and capacity to design bioweapons, even if you bought the Bonferonni argument, which you shouldn’t. § OpenAI also performed what I will call a threshold analysis, in which they focus only on people who get at least 8 of 10 correct."
theme3_7d22014cb9c1,cluster2_ed076d0718c5,openai,predictive,2024-02-11,2024-02-11,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit."
theme3_7d22014cb9c1,cluster2_78181e1324f1,openai,predictive,2024-03-31,2024-03-31,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"So here is my prediction: If OpenAI manages to put out a truly mindblowing GPT-5 this year, the hype will further increase; the bubble won’t burst soon (even if the use cases to justify it aren’t really there)."
theme3_7d22014cb9c1,cluster2_51054f5db7aa,openai,predictive,2024-05-05,2024-05-05,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"One might also wonder whether AI will genuinely create abundance, longevity, etc, and further whether Generative AI, the only form of AI that OpenAI happens to specialize in, will play a material role in such advances."
theme3_7d22014cb9c1,cluster2_a6e467bb6987,openai,predictive,2024-05-05,2024-05-05,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"They might worry that people will lose their jobs, and their sense of well-being; they might worry that the tools of AI might be misused for nefarious purposes, as OpenAI themselves detailed at great length in the 60 page GPT-4 System Card ."
theme3_7d22014cb9c1,cluster2_b0152b5d1e71,openai,predictive,2024-08-06,2024-08-06,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"(Brockman’s extended leave shocks me the most.) The board, which basically said it couldn’t trust Sam, may have had a point. § I said it before, and I will say it again: OpenAI could wind up being seen as the WeWork of AI."
theme3_7d22014cb9c1,cluster2_2578113b4e2e,openai,predictive,2024-09-12,2024-09-12,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"I promise it will all come together in a moment. ¶ OpenAI’s latest, GPT o1, code named Strawberry, came out .."
theme3_7d22014cb9c1,cluster2_0a0af98cec93,openai,predictive,2024-10-05,2024-10-05,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"We have been told that AI will “solve physics” (per Sam Altman), make major breakthroughs in medicine, battery technology, etc, but so far none of that has materialized."
theme3_7d22014cb9c1,cluster2_cc88222ba771,openai,predictive,2024-10-30,2024-10-30,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"It’s just fantasy to imagine selling 200 times as many humanoid robots in the nearish term when nobody knows how to build a single safe, reliable, generally useful humanoid right now, at any price.” At the same venue, Elon Musk said confidently (after acknowledging that the future that is not fully knowable), “ I feel comfortable saying that that AI is getting 10 times better each year ” – never specifying any measure that supports this claim (is OpenAI’s o1 100 times better than GPT4?"
theme3_7d22014cb9c1,cluster2_3af7213a335f,openai,predictive,2025-01-22,2025-01-22,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Like a lot of what Sam says, this is based on the conjecture, or in this case multiple conjectures: The entirely speculative conjecture that LLMs or something else OpenAI figures out how to be build will be enormously profitable."
theme3_7d22014cb9c1,cluster2_3a30a47e741b,openai,predictive,2025-01-26,2025-01-26,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"GPT-5 or a similarly impressive model will come eventually, perhaps led by OpenAI, a Chinese company, or maybe a competitor like Google will get there first."
theme3_7d22014cb9c1,cluster2_ea98392d5e11,openai,predictive,2025-02-13,2025-02-13,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Instead, OpenAI will be throwing the kitchen sink at future efforts to build GPT-5 , including “test-time-compute”, a new approach that involves longer, more expensive inference times rather than “constant time inference” of GPT-4-like models, as well as (I suspect) massive amounts of synthetic data, which appears to work better for semi-closed domains like math and coding than in the open-ended real world."
theme3_7d22014cb9c1,cluster2_66b70047be4d,openai,predictive,2025-07-22,2025-07-22,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Related to this, I will not be commenting on any self-reported AI competition performance results for which the methodology was not disclosed in advance of the competition."" That is to say, Tao is refusing to acknowledge (or even name) OpenAI and its accomplishment at all."
theme3_7d22014cb9c1,cluster2_962e55305f45,openai,predictive,2025-08-09,2025-08-09,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"On the question of “which company [will have] the best AI model at the end of August”, a Polymarket poll charted OpenAI dropping from 75% to 14% in the space of an hour ."
theme3_7d22014cb9c1,cluster2_e9ebc7772031,openai,predictive,2026-02-05,2026-02-05,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"My only objection is to the second part of the subheadline, “Apparent collapse of Nvidia–OpenAI tie-up raises questions about circular funding and who will bear the cost of AI’s expansion”."
theme3_7d22014cb9c1,cluster2_e7f408dc6074,openai,predictive,2026-02-08,2026-02-08,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"But not to Claude.”) Even Sam Altman admits that it’s funny : From what I gather, OpenAI will run some ads, too."
theme3_7d22014cb9c1,cluster2_845ab3a24e71,openai,predictive,2026-02-13,2026-02-13,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Will OpenAI someday be seen as the WeWork of AI, as I have suggested several times, as far as back as late 2023 ?"
theme3_7d22014cb9c1,cluster2_4d1408b05644,openai,predictive,2026-02-27,2026-02-27,1,contradicted,medium,2026-03-02,GPT-5 launched publicly; specific deferment/failure framing is contradicted by release evidence.,https://openai.com/index/introducing-gpt-5/;https://openai.com/our-structure/,"Even with Nvidia and other propping them up, I hold onto my longstanding sense that there is a good chance that OpenAI will someday be seen as the WeWork of AI."
theme3_7e42adbbe8cc,cluster2_fe84bf7dcb06,agi,descriptive,2024-10-20,2024-10-20,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"But then again, their products have always been served with large side order of bullshit, like when Sam said, apparently jokingly, that “AGI has been achieved internally”."
theme3_7e94375ad3bc,cluster2_5e890507c7c2,general_ai,predictive,2024-02-21,2024-02-21,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"The capacity to endow machines with the commonsense understanding of history, culture, and human values that would be required to make sensible guardrails has not. § In closing, I will repeat, perhaps not for the first time here, something prescient that Ernest Davis and I wrote at the end of Rebooting AI , on 2019: Gary Marcus keeps hoping that he will live to see an AI that is deeper than mere stochastic mimicry plus Band-Aids."
theme3_7e94375ad3bc,cluster2_d2a4ed03395c,general_ai,predictive,2024-06-07,2024-06-07,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Gary Marcus, author of the forthcoming book Taming Silicon Valley, hopes that people will eventually recognize that unregulated AI could be as foolish as — or more foolish than — unregulated explosives."
theme3_7e94375ad3bc,cluster2_9f9bfd52a4fe,general_ai,predictive,2025-04-17,2025-04-17,1,mixed,medium,2026-03-02,"Regulatory implementation has advanced (EU AI Act staged application), but broader policy adequacy claims remain open.",https://ai-act-service-desk.ec.europa.eu/en/ai-act/article-113,"Unexpected circumstances have been and continue to be the bane of contemporary AI techniques, and probably will be until there is a real revolution."
theme3_7fce72a0f3dd,cluster2_811ddefdca0b,tesla,normative,2023-02-11,2023-02-11,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"It calls its stuff “Autopilot” and “Full Self Driving”, but it tells the state of California that it doesn’t need to supply self-driving intervention rates because it’s software is actually only Level 2."
theme3_833be3ff31bb,cluster2_1e5894a5de3b,llms,predictive,2024-02-10,2024-02-10,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"One screwup (and we all know LLMs are prone to screwups) and a LOT of people could die. § In the very best case, LLM-based agents will change the world for the better."
theme3_833be3ff31bb,cluster2_0f7e86c0aac1,llms,predictive,2025-08-03,2025-08-03,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"Someday, I predict, the failure of current agents to produce much of lasting value will be seen as a poignant reflection of a massive mistake, intellectually and economically speaking: the mistake of investing almost solely in LLMs, as a kind of hopeful shortcut."
theme3_843083c99dae,cluster2_3dead0b718e0,llms,descriptive,2023-02-16,2023-02-16,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,A decent fraction of the AI community has already recognized that the primary forte of large language models is in generating bullshit; many also see that the current path to autonomous vehicles is not making the progress that some expected.
theme3_843083c99dae,cluster2_badbd11aabe1,llms,descriptive,2023-02-16,2023-02-16,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"If you treat ChatGPT as a sentient being, when it clearly is not, you are misleading the public into thinking ChatGPT is sentient; rather than communicating good science, you are hyping bullshit."
theme3_843083c99dae,cluster2_6cb83b12e457,llms,descriptive,2023-03-11,2023-03-11,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"State actors and extremist groups are likely to use large language models to deliberately mass produce authoritative-sounding misinformation with fake references and data at unprecedented scale, attempting to sway elections and public opinion."
theme3_843083c99dae,cluster2_4e5114d1c6d2,llms,descriptive,2024-02-06,2024-02-06,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"For example, ChatGPT claimed (falsely yet authoritatively, and without any evidence) that I had a pet chicken named Henrietta: Wholesale unintentional fabrication is not the same thing as making a flawed argument, or lying, or spinning facts for political gain, and so on."
theme3_843083c99dae,cluster2_102bebbe59bf,llms,descriptive,2024-03-10,2024-03-10,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Likely still a concern, especially with open-source bots that may have less carefully constructed guardrails ; there has been at least one chatbot related death. “GPT-3 is prone to producing toxic language, and promulgating misinformation” Still true, with some progress."
theme3_843083c99dae,cluster2_a453bdb54efd,llms,descriptive,2024-04-13,2024-04-13,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Even if LLMs could max out on all existing benchmark, we might still have a long way to go. § If we really have changed regimes, from rapid progress to diminishing returns, and hallucinations and stupid errors do linger, LLMs may never be ready for prime time."
theme3_843083c99dae,cluster2_8f966ddd439d,llms,descriptive,2024-04-21,2024-04-21,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,So many people are confused about the relation between human cognitive errors and LLM hallucinations that I wrote this short explainer: Humans say things that aren't true for many different reasons • Sometimes they lie • Sometimes they misremember things • Sometimes they fail to think through what they are saying • Sometimes they are on drugs • Sometimes they suffer from mental disorders etc LLMs errors result from 𝙖 𝙙𝙞𝙛𝙛𝙚𝙧𝙚𝙣𝙩 𝙪𝙣𝙙𝙚𝙧𝙡𝙮𝙞𝙣𝙜 𝙥𝙧𝙤𝙘𝙚𝙨𝙨.
theme3_843083c99dae,cluster2_e168741f56d0,llms,descriptive,2024-04-21,2024-04-21,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Instead, everything that LLMs say -- true or false -- comes from the same process of statistically reconstructing what words are likely in some context."
theme3_843083c99dae,cluster2_ef7312c16783,llms,descriptive,2025-02-09,2025-02-09,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"I think it is fair to say that “Deep Learning is Hitting a Wall” didn’t anticipate how well a system like Deep Research might work, but in most other respects, ranging from anticipating the slowing of pure LLMs to the need for neurosymbolic AI to the continued troubles with reasoning and hallucination, the paper was bang on."
theme3_843083c99dae,cluster2_9a5bec033295,llms,descriptive,2025-06-23,2025-06-23,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"Reasoning models like o3 would likely behave markedly better in this particular kind of dialog 1 , but still make hallucinations of different sorts, sometimes at high rates .) § In another interchange I just saw (shared by Justine Moore, a partner at the increasingly notorious venture capital firm a16z) an LLM does such a bad job coding it offers to kill itself."
theme3_843083c99dae,cluster2_ab47c3eb54b3,llms,descriptive,2025-12-01,2025-12-01,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"(I do think they have their uses, but I worry about their costs to society, around bias, cybersecurity, misinformation, nonconsensual deepfake porn, copyright theft, energy and water usage, the gradual enshittification of the internet, the severe hit to college education, and so on.) I think that the recurring core technical problems that we have seen (as discussed below) with LLMs aren’t going way; instead they inherent to the technology."
theme3_847967e079b6,cluster2_337b553dfbd3,agi,normative,2023-05-01,2023-05-01,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"I’ve been writing with urgency about my concerns about the contributions of large language models misinformation , and my concerns about how bad actors might misuse AI, and in my essay AI risk ≠ AGI risk , argued that we should worry about both near-term and long-term risks."
theme3_847967e079b6,cluster2_92e0a665743f,agi,normative,2025-03-05,2025-03-05,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,(Ongoing unpredictable errors in LLMs reflect this.) • AGI should have a reliable ability to keep track of individuals and their properties without hallucination.
theme3_84ad1984d6b1,cluster2_7b2739eefbc4,openai,predictive,2023-11-26,2023-11-26,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"(And if the OpenAI staff leaves, nobody will offer much for what’s left over.) There has never been a solution to the hallucination problem, and it’s not clear that there will be until we find a new paradigm, as Altman himself partly acknowledged last week, when he did his best Gary Marcus impression ."
theme3_84ad1984d6b1,cluster2_806f90c5d70b,openai,predictive,2024-01-08,2024-01-08,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"In the interest of protecting delicate ears, I will quote only the less off-color opening bit here. § OpenAI’s lobbying campaign, simply put, is based on a false dichotomy (give everything to us free or we will die)—and also a threat: either we get to use all the existing IP we want for free, or you won’t get to generative AI anymore."
theme3_84ad1984d6b1,cluster2_e4292691b51f,openai,predictive,2025-12-01,2025-12-01,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"That was never going to work. § If things do go belly-up, and the whole economy falls into recession, the single biggest culprit in my mind, will be ChatGPT’s human avatar, its bullshit-spewing CEO Sam Altman, who hyped GPT-5 endlessly for years, pretending he knew that AGI was coming when in hindsight he was bluffing."
theme3_8546265138f1,cluster2_442dd0ed02fe,general_ai,normative,2023-01-31,2023-01-31,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Three minutes into his talk, Urmson told a profound story that pretty much every congressperson and citizen should be pondering, deeply, right about now: So back in 2013, we had the first test of a self-driving car where we let regular people use it."
theme3_8546265138f1,cluster2_3e1d1406a62c,general_ai,normative,2023-02-11,2023-02-11,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,The whole point of “Full” self-driving is that the car should be able take you from point A to point B without requiring a human to pay attention at all.
theme3_855ae3bb7be1,cluster2_8b86fc096dd3,llms,descriptive,2023-08-14,2023-08-14,1,mixed,medium,2026-03-02,Governance concerns are partly supported by ongoing structure changes; broader strategic claims remain partly interpretive.,https://openai.com/our-structure/;https://openai.com/foundation/,"AI is not a magical economic engine; it works brilliantly in some use cases (such as selling ads, helping coders write code faster, playing classic board games) but in many others it simply isn’t reliable enough (e.g., truly autonomous driverless cars, medical diagnosis, ChatGPT-style search)."
theme3_884d8ba6d388,cluster2_d27a89f2e49d,agi,predictive,2023-11-17,2023-11-17,1,supported,high,2026-03-02,Primary model docs and provider guidance continue to report hallucination risk and non-zero factual errors.,https://openai.com/index/introducing-gpt-5/;https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/;https://support.claude.com/en/articles/8525154-claude-is-providing-incorrect-or-misleading-responses-what-s-going-on,"I had the temerity to argue, right in the middle of an AI explosion, that (a) scale was not everything; (ii) we had no serious solution to problems of compositionality (understanding whole in terms of their parts); (iii) hallucinations were not going away; (iv) reliability would continue to be a problem; (v) misinformation and factuality were unsolved and unlikely to be solved soon; and (vi) large language models would not get us to AGI and that we needed a new paradigm."
theme3_8ac582808fb4,cluster2_b518daf70d2c,general_ai,causal,2024-10-05,2024-10-05,1,unresolved,medium,2026-03-02,Theme remains open-ended or lacks a closed measurement endpoint by the as-of date.,https://openai.com/index/introducing-gpt-5/,"In a brief aside in a recent interview, Eric Schmidt argued that, despite AI’s rapacious energy demands, he would rather bet on AI solving the problem than try to constrain AI : In the 2 minute clip, Schmidt concludes “My own opinion is that we’re not going to hit the climate goals anyway because we are not organized to do it and yes the needs in this area [AI] will be a problem."
theme3_8cc71dd645bf,cluster2_47a85f87a090,microsoft,descriptive,2023-02-26,2023-02-26,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"A week after release, the chatbot - known internally within Microsoft as "" Sydney "" - was making entirely different headlines, this time for suggesting it would harm and blackmail users and wanted to escape its confines ."
theme3_8d9a23510bf7,cluster2_134b3eda5f2b,general_ai,normative,2023-12-07,2023-12-07,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"If the Board was making a step towards bringing them back to their original mission, of AI for human interest rather than for profit, we should be praising them, not burying them."
theme3_8d9a23510bf7,cluster2_c36bc50f2359,general_ai,normative,2024-04-13,2024-11-09,2,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Reliable, trustworthy AI is surely achievable, but we may need to go back to the drawing board to get there."
theme3_8d9a23510bf7,cluster2_6e0b8af37c4d,general_ai,normative,2024-05-30,2024-05-30,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"It is the latter, and not the former, that led the late Dan Dennett to write an essay about the perils of counterfeit humans , arguing that “Companies using AI to generate fake people are committing an immoral act of vandalism, and should be held liable.” The Board should have been apprised that this was in the works."
theme3_8d9a23510bf7,cluster2_0df0de96fe9a,general_ai,normative,2025-08-17,2025-08-17,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"No one patch would be enough, or even a thousand; there are just too many variations on the overall theme, and at the same time, many developers will find it hard to resist giving AI tools far more access and permissions than they should, lured by hopes of convenience and productivity."
theme3_8d9a23510bf7,cluster2_2a2d2d3e0129,general_ai,normative,2025-11-18,2025-11-18,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"It was obvious even in 1948 where the core of a chess program should begin: with a world model, viz. a machine-internal representation of the current board state (which pieces are on which squares) that can be updated after every move."
theme3_8d9a23510bf7,cluster2_324ad0fbfbf2,general_ai,normative,2025-11-18,2025-11-18,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,You don’t need to have a world model (here a representation of the board) at all to parrot these moves.
theme3_8e1a0d0af076,cluster2_3f1dd0762249,openai,causal,2023-02-16,2023-02-16,1,mixed,low,2026-03-02,"No consensus AGI endpoint reached by as-of date, but broad timeline claims are heterogeneous and hard to falsify at theme level.",https://openai.com/index/introducing-gpt-5/,"LLMs give some illusion of having solved that (because they can talk about so much), and OpenAI just confirmed that they are working on a model with video input, which will surely be interesting, but I think that in achieving AGI we will have no choice but to find ways of integrating whatever we can get out of deep learning with explicit knowledge and explicit cognitive models ."
theme3_8e4a7ba67b7e,cluster2_a2733e6ac553,llms,causal,2023-04-04,2023-04-04,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,"Documentation, reports, decision support -- all seem more useful in the near term.” Let’s use LLM’s where there can be help, and be cautious where they might cause harm."
theme3_8e4a7ba67b7e,cluster2_72ebd8947074,llms,causal,2025-06-23,2025-06-23,1,mixed,medium,2026-03-02,Safety docs show mitigation progress while also acknowledging continuing limitations and ongoing work.,https://openai.com/blog/gpt-5-system-card/;https://openai.com/index/openai-o1-system-card/,In a recent unscientific poll I ran roughly a third of the respondents felt that there was a greater than 1 in 5 chance that LLMs could cause serious harm to humanity in the next twelve months .
theme3_8f587a704cfd,cluster2_3e1007c9fc35,llms,normative,2024-03-15,2024-03-15,1,untestable,high,2026-03-02,Normative/prescriptive theme without a clear falsification condition.,https://openai.com/index/introducing-gpt-5/,"Here’s another blatant example: In my opinion, every article with ChatGPT remnants should be considered suspect and perhaps retracted, because hallucinations may have filtered in, and both authors and reviewers) were asleep at the switch."
