canonical_id,canonical_claim,canonical_norm,category,first_date,last_date,occurrences,source_posts,source_urls,example_url
433ea2deeaee,"I think coders will remain happy with generative AI assistance; its autocomplete nature is fabulous for their line of work, and they have the training to detect and fix the not-infrequent errors.",i think coders will remain happy with generative ai assistance its autocomplete nature is fabulous for their line of work and they have the training to detect and fix the notinfrequent errors,forecast,2023-08-13,2023-08-13,1,what-if-generative-ai-turned-out,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out,https://garymarcus.substack.com/p/what-if-generative-ai-turned-out
15471b46db9f,I think about the rest of the answer in two parts: Part I is about how GPT works Knowledge is in part about specific properties of particular entities .,i think about the rest of the answer in two parts part i is about how gpt works knowledge is in part about specific properties of particular entities,other,2025-02-03,2025-02-03,1,how-come-gpt-can-seem-so-brilliant,https://garymarcus.substack.com/p/how-come-gpt-can-seem-so-brilliant,https://garymarcus.substack.com/p/how-come-gpt-can-seem-so-brilliant
3a0510c41bb1,"I suspect that I have been thinking about AI for longer than Hoel appears to have been alive, quite to the contrary of his false and irrelevant accusation of dilettantism.",i suspect that i have been thinking about ai for longer than hoel appears to have been alive quite to the contrary of his false and irrelevant accusation of dilettantism,other,2023-02-13,2023-02-13,1,the-new-sport-of-misrepresenting,https://garymarcus.substack.com/p/the-new-sport-of-misrepresenting,https://garymarcus.substack.com/p/the-new-sport-of-misrepresenting
393c294c0177,"(I suggested this as an informal benchmark in 2014, see little progress) Humans can write summaries of things without hallucination ; LLMs cannot do so reliably.",i suggested this as an informal benchmark in 2014 see little progress humans can write summaries of things without hallucination llms cannot do so reliably,limitation,2023-08-20,2023-08-20,1,no-virginia-agi-is-not-imminent,https://garymarcus.substack.com/p/no-virginia-agi-is-not-imminent,https://garymarcus.substack.com/p/no-virginia-agi-is-not-imminent
6eafdb451ca9,"I strongly urge you to read the entire thread , the bottom line of which is “AI developers should know whether their models have [bad] behaviors before releasing.” xAI apparently didn’t.",i strongly urge you to read the entire thread the bottom line of which is ai developers should know whether their models have bad behaviors before releasing xai apparently didnt,prescription,2025-07-15,2025-07-15,1,why-my-pdoom-has-risen-dramatically,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically,https://garymarcus.substack.com/p/why-my-pdoom-has-risen-dramatically
c7e91696350d,"I said it once before, in an essay called How come GPT can seem so brilliant one minute and so breathtakingly dumb the next? , but I will say it again, using different terms: Large language models are not databases.",i said it once before in an essay called how come gpt can seem so brilliant one minute and so breathtakingly dumb the next but i will say it again using different terms large language models are not databases,forecast,2023-02-15,2023-02-15,1,is-chatgpt-really-a-code-red-for,https://garymarcus.substack.com/p/is-chatgpt-really-a-code-red-for,https://garymarcus.substack.com/p/is-chatgpt-really-a-code-red-for
f787dc12ccf9,"I promise it will all come together in a moment. ¶ OpenAI’s latest, GPT o1, code named Strawberry, came out ..",i promise it will all come together in a moment openais latest gpt o1 code named strawberry came out,forecast,2024-09-12,2024-09-12,1,gary-marcus-vs-sam-altman-on-gpt,https://garymarcus.substack.com/p/gary-marcus-vs-sam-altman-on-gpt,https://garymarcus.substack.com/p/gary-marcus-vs-sam-altman-on-gpt
cc760fea4dfe,"I plan to write more about this soon, but the basic gist is that you can never really predict for any given question whether a large language model will give you a correct answer, We now know that answers can even change from one month to the next—which makes third-party engineering of large language models into complex systems a huge uphill struggle.",i plan to write more about this soon but the basic gist is that you can never really predict for any given question whether a large language model will give you a correct answer we now know that answers can even change from one month to the nextwhich makes thirdparty engineering of large language models into complex systems a huge uphill struggle,forecast,2023-08-14,2023-08-14,1,what-exactly-are-the-economics-of,https://garymarcus.substack.com/p/what-exactly-are-the-economics-of,https://garymarcus.substack.com/p/what-exactly-are-the-economics-of
0f184fb2ab2b,"I mostly salute AI 2027’s intention, which is to stir up fear about AI so that people will get off of their couches and act.",i mostly salute ai 2027s intention which is to stir up fear about ai so that people will get off of their couches and act,forecast,2025-05-22,2025-05-22,1,the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic,https://garymarcus.substack.com/p/the-ai-2027-scenario-how-realistic
6dc25f587dbf,"I know the fantasy here is generative AI will make the whole pie vastly bigger, as far as I can tell running it is so costly OpenAI hasn’t yet even turned a profit.",i know the fantasy here is generative ai will make the whole pie vastly bigger as far as i can tell running it is so costly openai hasnt yet even turned a profit,forecast,2024-02-11,2024-02-11,1,seven-reasons-why-the-world-should,https://garymarcus.substack.com/p/seven-reasons-why-the-world-should,https://garymarcus.substack.com/p/seven-reasons-why-the-world-should
ec068c28faf9,I just wrote a hard-hitting essay for WIRED predicting that the AI bubble will collapse in 2025 — and now I wish I hadn’t.,i just wrote a hardhitting essay for wired predicting that the ai bubble will collapse in 2025 and now i wish i hadnt,forecast,2024-08-03,2024-08-03,1,why-the-collapse-of-the-generative,https://garymarcus.substack.com/p/why-the-collapse-of-the-generative,https://garymarcus.substack.com/p/why-the-collapse-of-the-generative
b45e5b96f9ba,I just don’t happen to think large language models like ChatGPT will get us there.,i just dont happen to think large language models like chatgpt will get us there,forecast,2025-12-01,2025-12-01,1,three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
f39e428f8014,I-- I can't see a path that guarantees safety.,i i cant see a path that guarantees safety,risk,2023-10-10,2023-10-10,1,what-was-60-minutes-thinking-in-that,https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that,https://garymarcus.substack.com/p/what-was-60-minutes-thinking-in-that
6fd94acbe390,"I hope that before the paper is finally published the authors will insert the word “Generative” before “AI” in the title, since the force of their critique is (as the last sentence of the abstract acknowledges) really about current approaches, not all possible approaches to AI that one could imagine.",i hope that before the paper is finally published the authors will insert the word generative before ai in the title since the force of their critique is as the last sentence of the abstract acknowledges really about current approaches not all possible approaches to ai that one could imagine,forecast,2026-01-14,2026-01-14,1,how-generative-ai-is-destroying-society,https://garymarcus.substack.com/p/how-generative-ai-is-destroying-society,https://garymarcus.substack.com/p/how-generative-ai-is-destroying-society
b9eee1710140,"I have no doubt, of course, that some AI companies will eventually merit these stratospheric valuations, but I am not convinced that a pure LLM play ever will.",i have no doubt of course that some ai companies will eventually merit these stratospheric valuations but i am not convinced that a pure llm play ever will,forecast,2023-09-27,2023-09-27,1,top-5-reasons-openai-is-probably,https://garymarcus.substack.com/p/top-5-reasons-openai-is-probably,https://garymarcus.substack.com/p/top-5-reasons-openai-is-probably
e9efd9b96658,"I have mixed feelings; I think that GenAI is vastly overrated and overhyped, but fear that its collapse may well lead to an AI winter of sorts, like what happened in the mid-1980s, when AI “expert systems” rapidly ascended and rapidly fell.",i have mixed feelings i think that genai is vastly overrated and overhyped but fear that its collapse may well lead to an ai winter of sorts like what happened in the mid1980s when ai expert systems rapidly ascended and rapidly fell,other,2024-07-28,2024-07-28,1,alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt
b5e230d52000,"I have been saying what I believe about neural networks publicly since 1992, long before anyone in the public cared about AI.",i have been saying what i believe about neural networks publicly since 1992 long before anyone in the public cared about ai,other,2024-12-08,2024-12-08,1,hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted
2c96911aa2c6,"I had no hand in drafting it, and there are things to fuss over (e.g., what exactly counts as more powerful than GPT-4? and how would we know, given that no details of GPT-4’s architecture or training set have been published?)—but the spirit of the letter is one that I support: until we get a better handle on the risks and benefits, we should proceed with caution.",i had no hand in drafting it and there are things to fuss over eg what exactly counts as more powerful than gpt4 and how would we know given that no details of gpt4s architecture or training set have been publishedbut the spirit of the letter is one that i support until we get a better handle on the risks and benefits we should proceed with caution,prescription,2023-03-29,2023-03-29,1,a-temporary-pause-on-training-extra,https://garymarcus.substack.com/p/a-temporary-pause-on-training-extra,https://garymarcus.substack.com/p/a-temporary-pause-on-training-extra
b225848f2573,"I fully expect that the generative AI bubble will begin to burst within the next 12 months, for many reasons: • The current approach has reached a plateau • There is no killer app • Hallucinations remain • Boneheaded errors remain • Nobody has a moat • People are starting to realize all of the above.",i fully expect that the generative ai bubble will begin to burst within the next 12 months for many reasons the current approach has reached a plateau there is no killer app hallucinations remain boneheaded errors remain nobody has a moat people are starting to realize all of the above,forecast,2024-07-28,2024-07-28,1,alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt,https://garymarcus.substack.com/p/alphaproof-alphageometry-chatgpt
bb7bd555b1ca,"(I fully expect of course for OpenAI to patch this particular anomaly, once it is out in the open; but there will be others discovered soon enough, because the patches are invariably superficial.) One of the hottest tweets this week, with nearly 4 million views, was this potty-mouth profanity-laden petard-hoisting jailbreak from Roman Semenov that reveals just how vile ChatGPT still can be.",i fully expect of course for openai to patch this particular anomaly once it is out in the open but there will be others discovered soon enough because the patches are invariably superficial one of the hottest tweets this week with nearly 4 million views was this pottymouth profanityladen petardhoisting jailbreak from roman semenov that reveals just how vile chatgpt still can be,forecast,2023-04-28,2023-04-28,1,inside-the-heart-of-chatgpts-darkness,https://garymarcus.substack.com/p/inside-the-heart-of-chatgpts-darkness,https://garymarcus.substack.com/p/inside-the-heart-of-chatgpts-darkness
77dbcf1bf7b1,I find his argument problematic: One key assumption Schmidt makes is that AI will be eventually worth essentially arbitrary environmental costs.,i find his argument problematic one key assumption schmidt makes is that ai will be eventually worth essentially arbitrary environmental costs,forecast,2024-10-05,2024-10-05,1,eric-schmidts-risky-bet-on-ai-and,https://garymarcus.substack.com/p/eric-schmidts-risky-bet-on-ai-and,https://garymarcus.substack.com/p/eric-schmidts-risky-bet-on-ai-and
323d05b56e88,"I expect for example that physical reasoning will improve (a radical boon for domestic robots) before psychological reasoning; there won’t be a magic day in which we say “aha AGI landed on January 27, 2062” or whatever it is.",i expect for example that physical reasoning will improve a radical boon for domestic robots before psychological reasoning there wont be a magic day in which we say aha agi landed on january 27 2062 or whatever it is,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
d6a3b29d6b51,"I don’t want spoil all the fun , but … things didn’t go well: To be sure, most or all trained coders will (if they are not already) soon use AI as a part of their workflow.",i dont want spoil all the fun but things didnt go well to be sure most or all trained coders will if they are not already soon use ai as a part of their workflow,forecast,2025-03-12,2025-03-12,1,ai-coding-fantasy-meets-pac-man,https://garymarcus.substack.com/p/ai-coding-fantasy-meets-pac-man,https://garymarcus.substack.com/p/ai-coding-fantasy-meets-pac-man
2fc6b1e3d454,I don't see anything in the near future of computing that will compress what needs to get AI from where it is today to where it needs to be to form a non-squishy mind.,i dont see anything in the near future of computing that will compress what needs to get ai from where it is today to where it needs to be to form a nonsquishy mind,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
8b5cbb2dbb8f,"I do think we will eventually reach AGI (artificial general intelligence), and quite possibly before the end of this century.",i do think we will eventually reach agi artificial general intelligence and quite possibly before the end of this century,forecast,2023-02-16,2023-02-16,1,agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime,https://garymarcus.substack.com/p/agi-will-not-happen-in-your-lifetime
e5c1e7681c42,"(I do think they have their uses, but I worry about their costs to society, around bias, cybersecurity, misinformation, nonconsensual deepfake porn, copyright theft, energy and water usage, the gradual enshittification of the internet, the severe hit to college education, and so on.) I think that the recurring core technical problems that we have seen (as discussed below) with LLMs aren’t going way; instead they inherent to the technology.",i do think they have their uses but i worry about their costs to society around bias cybersecurity misinformation nonconsensual deepfake porn copyright theft energy and water usage the gradual enshittification of the internet the severe hit to college education and so on i think that the recurring core technical problems that we have seen as discussed below with llms arent going way instead they inherent to the technology,risk,2025-12-01,2025-12-01,1,three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
bd60daf5721a,I do think there is a lot of risk that AI will cause chaos.,i do think there is a lot of risk that ai will cause chaos,forecast,2023-08-27,2023-08-27,1,d28,https://garymarcus.substack.com/p/d28,https://garymarcus.substack.com/p/d28
91e15dccb8e0,"I do still think that reliable self-driving cars will emerge, and eventually be safer than humans, who can get distracted, become tired and so forth.",i do still think that reliable selfdriving cars will emerge and eventually be safer than humans who can get distracted become tired and so forth,forecast,2023-10-27,2023-10-27,1,why-driverless-cars-mightor-might,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might
d33ed2dd568a,"I do genuinely think we will all have our own AI agents, and companies will have armies of them.",i do genuinely think we will all have our own ai agents and companies will have armies of them,forecast,2025-01-15,2025-01-15,1,ai-agents-hype-versus-reality-redux,https://garymarcus.substack.com/p/ai-agents-hype-versus-reality-redux,https://garymarcus.substack.com/p/ai-agents-hype-versus-reality-redux
500c2a473730,I completely agree with Klein that AGI will matter a lot when it comes.,i completely agree with klein that agi will matter a lot when it comes,forecast,2025-03-05,2025-03-05,1,ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why,https://garymarcus.substack.com/p/ezra-kleins-new-take-on-agi-and-why
320ea703f913,"I am with Stability AI founder Emad Mostaque in his read on how most people actually working on this stuff see things: Emad @EMostaque Like all the top labs agree this technology could be dangerous, that stuff should be more transparent, governance better and safeguards put in place.",i am with stability ai founder emad mostaque in his read on how most people actually working on this stuff see things emad emostaque like all the top labs agree this technology could be dangerous that stuff should be more transparent governance better and safeguards put in place,prescription,2023-03-30,2023-03-30,1,the-open-letter-controversy,https://garymarcus.substack.com/p/the-open-letter-controversy,https://garymarcus.substack.com/p/the-open-letter-controversy
0603261fe013,"I am willing to bet SlateStarCodex now (terms to be negotiated) that if OpenAI gives us unrestricted access to GPT-4, whenever that is released, and assuming that is basically the same architecture but with more data, that within a day of playing around with it, Ernie and I will still be able find lots of examples of failures in physical reasoning, temporal reasoning, causal reasoning, and so forth .",i am willing to bet slatestarcodex now terms to be negotiated that if openai gives us unrestricted access to gpt4 whenever that is released and assuming that is basically the same architecture but with more data that within a day of playing around with it ernie and i will still be able find lots of examples of failures in physical reasoning temporal reasoning causal reasoning and so forth,forecast,2023-02-11,2023-02-11,1,what-does-it-mean-when-an-ai-fails,https://garymarcus.substack.com/p/what-does-it-mean-when-an-ai-fails,https://garymarcus.substack.com/p/what-does-it-mean-when-an-ai-fails
e72a53ce6a4d,"I am not worried, immediately, about “AGI risk” (the risk of superintelligent machines beyond our control), in the near term I am worried about what I will call “MAI risk”—Mediocre AI that is unreliable (a la Bing and GPT-4) but widely deployed—both in terms of the sheer number of people using it, and in terms of the access that the software has to the world.",i am not worried immediately about agi risk the risk of superintelligent machines beyond our control in the near term i am worried about what i will call mai riskmediocre ai that is unreliable a la bing and gpt4 but widely deployedboth in terms of the sheer number of people using it and in terms of the access that the software has to the world,forecast,2024-02-12,2024-02-12,1,ai-risk-agi-risk,https://garymarcus.substack.com/p/ai-risk-agi-risk,https://garymarcus.substack.com/p/ai-risk-agi-risk
8818384944cc,"I am not saying with certainty that we are for witnessing the same movie all over again, but should anybody blithely accept the reassurances of some very interested parties when AI has such a long history of demos that never quite make it to solid product?",i am not saying with certainty that we are for witnessing the same movie all over again but should anybody blithely accept the reassurances of some very interested parties when ai has such a long history of demos that never quite make it to solid product,prescription,2023-02-09,2023-02-09,1,oops-how-google-bombed-while-doing,https://garymarcus.substack.com/p/oops-how-google-bombed-while-doing,https://garymarcus.substack.com/p/oops-how-google-bombed-while-doing
8d6bb569a7d9,"I always say that AGI will come, just not soon, and in fact said so explicitly in emails to Newton yesterday (e.g., “we will get to AGI, but the field has been pursuing a hypothesis that was basically (just as I anticipated) disproven, so we will need new ideas.”) I also always say we need hybrid systems that include LLMs as one tool among many, never that that LLMs will altogether disappear, even if they become a commodity and valuations fall.",i always say that agi will come just not soon and in fact said so explicitly in emails to newton yesterday eg we will get to agi but the field has been pursuing a hypothesis that was basically just as i anticipated disproven so we will need new ideas i also always say we need hybrid systems that include llms as one tool among many never that that llms will altogether disappear even if they become a commodity and valuations fall,forecast,2024-12-08,2024-12-08,1,hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted,https://garymarcus.substack.com/p/hard-forked-casey-newtons-distorted
a60655e66149,"I agree that if Alphabet pull the plug, there will likely be a self-driving winter across the industry (though for now players like Aurora and Waabi may still have plenty of cash).",i agree that if alphabet pull the plug there will likely be a selfdriving winter across the industry though for now players like aurora and waabi may still have plenty of cash,forecast,2023-10-27,2023-10-27,1,why-driverless-cars-mightor-might,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might,https://garymarcus.substack.com/p/why-driverless-cars-mightor-might
77258d7fade5,"Humanoid robotics will see a lot of hype, but nobody will release anything to remotely as capable as Rosie the Robot .",humanoid robotics will see a lot of hype but nobody will release anything to remotely as capable as rosie the robot,forecast,2025-01-01,2025-01-01,1,25-ai-predictions-for-2025-from-marcus,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus,https://garymarcus.substack.com/p/25-ai-predictions-for-2025-from-marcus
f36385d8b551,"Human scientists will get plenty of leverage from AI (just as they did with databases, calculators etc).",human scientists will get plenty of leverage from ai just as they did with databases calculators etc,forecast,2025-03-09,2025-03-09,1,nobel-prizes-and-the-ai-hype-hall,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall,https://garymarcus.substack.com/p/nobel-prizes-and-the-ai-hype-hall
3636412a8e25,"Huge vindication for what I have been saying all along: we need AI that integrates both neural networks and symbolic algorithms and representations (such as logic, code, knowledge graphs, etc).",huge vindication for what i have been saying all along we need ai that integrates both neural networks and symbolic algorithms and representations such as logic code knowledge graphs etc,prescription,2025-06-17,2025-06-17,1,seven-replies-to-the-viral-apple,https://garymarcus.substack.com/p/seven-replies-to-the-viral-apple,https://garymarcus.substack.com/p/seven-replies-to-the-viral-apple
8dbafa737fed,"However, this will also predictably dissuade other safety-minded people from joining going forward.",however this will also predictably dissuade other safetyminded people from joining going forward,forecast,2024-10-24,2024-10-24,1,end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness,https://garymarcus.substack.com/p/end-of-an-era-openais-agi-readiness
083d59337f7f,"However, this does not mean that GPT-4 can now reliably solve word problems that involve simple math or involve a combination of simple science and math; it cannot.",however this does not mean that gpt4 can now reliably solve word problems that involve simple math or involve a combination of simple science and math it cannot,limitation,2023-10-23,2023-10-23,1,getting-gpt-to-work-with-external,https://garymarcus.substack.com/p/getting-gpt-to-work-with-external,https://garymarcus.substack.com/p/getting-gpt-to-work-with-external
1a4ba01f94f6,How will language modelers like ChatGPT affect occupations and industries? arXiv preprint arXiv:2303.01157.,how will language modelers like chatgpt affect occupations and industries arxiv preprint arxiv230301157,forecast,2026-02-17,2026-02-17,1,rumors-of-agis-arrival-have-been,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been
af775db99285,"How long do we need to keep up the charade? § At the end of the Ezra Klein interview, I called for a massive investment in new approaches to AI.",how long do we need to keep up the charade at the end of the ezra klein interview i called for a massive investment in new approaches to ai,prescription,2024-11-28,2024-11-28,1,chatgpt-at-age-two,https://garymarcus.substack.com/p/chatgpt-at-age-two,https://garymarcus.substack.com/p/chatgpt-at-age-two
c685aaa6c4a1,"Hopefully, SB 1047 will be signed into law, and the perfectly rational, and in fact entirely ordinary, notion of regulating AI will be normalized, and the absurd idea that such regulation would kill off AI will have vanished.",hopefully sb 1047 will be signed into law and the perfectly rational and in fact entirely ordinary notion of regulating ai will be normalized and the absurd idea that such regulation would kill off ai will have vanished,forecast,2024-08-20,2024-08-20,1,why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should,https://garymarcus.substack.com/p/why-californias-ai-safety-bill-should
e8471630d84a,"His tweet concluded: ""In the absence of a controlled test methodology that was not self-selected by the competing teams, one should be wary of making apples-to-apples comparisons between the performance of various AI models on competitions such as the IMO, or between such models and the human contestants.",his tweet concluded in the absence of a controlled test methodology that was not selfselected by the competing teams one should be wary of making applestoapples comparisons between the performance of various ai models on competitions such as the imo or between such models and the human contestants,prescription,2025-07-22,2025-07-22,1,deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold,https://garymarcus.substack.com/p/deepmind-and-openai-achieve-imo-gold
51321298728c,"His statement yesterday, was an unacknowledged retrenchment: “AI will do anything [cognitive] you want really w ithin the few next years any cognitive task .” Given that Musk is right in the middle of building what many think will be the largest language model to date, Grok 3, and that he has probably seen earlier returns on Grok 3, this is a notable retreat from his earlier predictions.",his statement yesterday was an unacknowledged retrenchment ai will do anything cognitive you want really w ithin the few next years any cognitive task given that musk is right in the middle of building what many think will be the largest language model to date grok 3 and that he has probably seen earlier returns on grok 3 this is a notable retreat from his earlier predictions,forecast,2025-01-09,2025-01-09,1,agi-isnt-coming-in-2025-and-gpt-5,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5,https://garymarcus.substack.com/p/agi-isnt-coming-in-2025-and-gpt-5
09f9cfe56a09,"His prescient 2023 cartoon on what I like to call The Fishburne Effect is legend: You can follow him - and order some of his collected work — at The Marketoonist website . § And, bonus, to help prepare you to think critically about AI 2026, in an era in which everyone is wondering whether generative AI will turn out to do be a dud , here are five essays from 2025 worth reading or rereading: Why LLMs just can’t stop hallucinating .",his prescient 2023 cartoon on what i like to call the fishburne effect is legend you can follow him and order some of his collected work at the marketoonist website and bonus to help prepare you to think critically about ai 2026 in an era in which everyone is wondering whether generative ai will turn out to do be a dud here are five essays from 2025 worth reading or rereading why llms just cant stop hallucinating,forecast,2025-12-30,2025-12-30,1,ai-cartoon-of-the-year-and-five-rereadings,https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings,https://garymarcus.substack.com/p/ai-cartoon-of-the-year-and-five-rereadings
242fcc997cb3,"High volume misinformation is a problem we are going to need to face, and I am just documenting it and trying to raise awareness.",high volume misinformation is a problem we are going to need to face and i am just documenting it and trying to raise awareness,risk,2023-03-02,2023-03-02,1,dont-look-up-the-ai-edition,https://garymarcus.substack.com/p/dont-look-up-the-ai-edition,https://garymarcus.substack.com/p/dont-look-up-the-ai-edition
21b1246b2bf7,"He’s not going to tell you, or me, when GPT-5 will be released (if he even knows), but he has a lot of important things to say about what we might need to make a safe AI world — and where big companies are falling short. § In our conversation, Saunders made three key points: Current AI is not all that scary, but future AI might become very scary.",hes not going to tell you or me when gpt5 will be released if he even knows but he has a lot of important things to say about what we might need to make a safe ai world and where big companies are falling short in our conversation saunders made three key points current ai is not all that scary but future ai might become very scary,forecast,2024-08-23,2024-08-23,1,scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai,https://garymarcus.substack.com/p/scoop-what-former-employees-of-openai
dd6c85ad6532,"He’s absolutely right, we should worry about authoritarian uses of AI.",hes absolutely right we should worry about authoritarian uses of ai,prescription,2025-02-11,2025-02-11,1,everything-i-warned-about-in-taming,https://garymarcus.substack.com/p/everything-i-warned-about-in-taming,https://garymarcus.substack.com/p/everything-i-warned-about-in-taming
c6421ae8791e,"Here’s seven concerns I expressed on Christmas Day, 2022, less than a month after ChatGPT first came out, in an essay called What to Expect When You are Expecting GPT-4 , Warning “against the tremendous optimism for GPT-4 that I have heard from much of the AI community” I made “seven dark predictions”: GPT-4 [though larger than GPT 3.5] will still, like its predecessors, be a bull in a china shop, reckless and hard to control .",heres seven concerns i expressed on christmas day 2022 less than a month after chatgpt first came out in an essay called what to expect when you are expecting gpt4 warning against the tremendous optimism for gpt4 that i have heard from much of the ai community i made seven dark predictions gpt4 though larger than gpt 35 will still like its predecessors be a bull in a china shop reckless and hard to control,forecast,2025-12-01,2025-12-01,1,three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt,https://garymarcus.substack.com/p/three-years-on-chatgpt-still-isnt
40e71d56c8da,"Here’s another blatant example: In my opinion, every article with ChatGPT remnants should be considered suspect and perhaps retracted, because hallucinations may have filtered in, and both authors and reviewers) were asleep at the switch.",heres another blatant example in my opinion every article with chatgpt remnants should be considered suspect and perhaps retracted because hallucinations may have filtered in and both authors and reviewers were asleep at the switch,prescription,2024-03-15,2024-03-15,1,the-exponential-enshittification,https://garymarcus.substack.com/p/the-exponential-enshittification,https://garymarcus.substack.com/p/the-exponential-enshittification
fd9943264c1b,"Here’s a longer version. explaining where we think recent claims about AGI have gone wrong. – Gary Marcus Statistical approximation ≠ general intelligence Walter Quattrociocchi, Valerio Capraro, Gary Marcus Rumors that humanity has already achieved artificial general intelligence (AGI) have been greatly exaggerated.",heres a longer version explaining where we think recent claims about agi have gone wrong gary marcus statistical approximation general intelligence walter quattrociocchi valerio capraro gary marcus rumors that humanity has already achieved artificial general intelligence agi have been greatly exaggerated,limitation,2026-02-17,2026-02-17,1,rumors-of-agis-arrival-have-been,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been,https://garymarcus.substack.com/p/rumors-of-agis-arrival-have-been
57457603e546,"Here are the first two paragraphs of what I sent to my editor on Monday: The Generative AI Bubble Will Collapse in 2025 Generative AI took the world by storm in November 2022, with the release of ChatGPT. 100 million people started using it, practically overnight.",here are the first two paragraphs of what i sent to my editor on monday the generative ai bubble will collapse in 2025 generative ai took the world by storm in november 2022 with the release of chatgpt 100 million people started using it practically overnight,forecast,2024-08-03,2024-08-03,1,why-the-collapse-of-the-generative,https://garymarcus.substack.com/p/why-the-collapse-of-the-generative,https://garymarcus.substack.com/p/why-the-collapse-of-the-generative
51e4ae205bb6,"Here are just a few, just from the last few days: • NVidia, the largest company actually making serious profits from AI, is down 17.75% for the year, and (after a meteoric rise) clearly facing headwinds. • Microsoft appears to be pulling out of more data center contracts . • Alibaba Group chair Joseph Tsai became the latest to warn that the US was likely overinvesting in GenAI infrastructure . • User disillusionment continues to grow.",here are just a few just from the last few days nvidia the largest company actually making serious profits from ai is down 1775 for the year and after a meteoric rise clearly facing headwinds microsoft appears to be pulling out of more data center contracts alibaba group chair joseph tsai became the latest to warn that the us was likely overinvesting in genai infrastructure user disillusionment continues to grow,other,2025-03-27,2025-03-27,1,genais-day-of-reckoning-may-have,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have,https://garymarcus.substack.com/p/genais-day-of-reckoning-may-have
0acb26bf3784,"Here are a bunch of considerations in either direction, partly drawn from a fun conversation I had earlier today with the VC and tech writer Om Malik : Reasons why OpenAI, and generative AI, might still do well financially: Coding is a solid use case that will continue to keep generative AI in the limelight for a long time.",here are a bunch of considerations in either direction partly drawn from a fun conversation i had earlier today with the vc and tech writer om malik reasons why openai and generative ai might still do well financially coding is a solid use case that will continue to keep generative ai in the limelight for a long time,forecast,2023-08-14,2023-08-14,1,what-exactly-are-the-economics-of,https://garymarcus.substack.com/p/what-exactly-are-the-economics-of,https://garymarcus.substack.com/p/what-exactly-are-the-economics-of
