theme3_id,cluster2_id,target_mode,claim_type_mode,category_mode,occurrences,first_date,last_date,representative_quote
theme3_8ff0297259c3,cluster2_fefc8495cb2d,llms,descriptive,technical_assessment,1,2023-02-11,2023-02-11,"The first trouble with systems like GPT-3, from the perspective of scientific explanation, is that they are equally at home mimicking human languages as they are mimicking languages that are not natural human languages (such computer programming languages), that are not naturally acquired by most humans."
theme3_8ff0297259c3,cluster2_31290cde64bc,llms,descriptive,technical_assessment,1,2023-02-14,2023-02-14,Yet Alexa obviously isn't conversing in the way that GPT-3 is.
theme3_8ff0297259c3,cluster2_d81bd3a254b6,llms,descriptive,technical_assessment,1,2023-02-14,2023-02-14,Here are my five best guesses; I suspect all five contributed: LLMs are inherently unreliable.
theme3_8ff0297259c3,cluster2_dada8ec7fec7,llms,descriptive,technical_assessment,1,2023-02-14,2023-02-14,"Bottom line: From the outset Large Language Models like GPT-3 have great at generating surrealist prose, and they can beat a lot of benchmarks, but they are not (and may never be) great tech for reliably inferring user intent from what users say."
theme3_8ff0297259c3,cluster2_256cf6a0cb81,llms,descriptive,technical_assessment,2,2023-02-15,2025-07-27,"Shiny things are always fun to play with, and I fully expect GPT-4 to be the shiniest so far, but that doesn’t mean that it is a critical step on the optimal path to AI that we can trust ."
theme3_8ff0297259c3,cluster2_7527ec706f6a,llms,descriptive,capability,1,2023-02-15,2023-02-15,"Those results aren't cherry picked, I've tried a lot puzzles for kids and chatGPT can't answer them."
theme3_8ff0297259c3,cluster2_0ddc8bc3a8e8,llms,descriptive,technical_assessment,1,2023-02-16,2023-02-16,"But certainly the hunger is there, the funding is there, and my guess is that patience for LLMs (which I see as a detour) is not infinite."
theme3_8ff0297259c3,cluster2_6bc1b8076ea0,llms,descriptive,capability,1,2023-02-16,2023-02-16,"ChatGPT is (at least in many ways) a far inferior intelligence, that, despite having some undeniable talents, cannot at all be trusted."
theme3_8ff0297259c3,cluster2_390f55f278dc,llms,descriptive,technical_assessment,1,2023-02-18,2023-02-18,"Sure enough if you ask it, it can tell you about the paper and the experiments in detail; you can even just ask for them by name: So it is not surprising that when Kosinski presented it with the test, GPT-3 was able to match it against its training materials, and come up with the right answer."
theme3_8ff0297259c3,cluster2_5f2ccd4e4c19,llms,descriptive,technical_assessment,1,2023-02-18,2023-02-18,We did find some visible improvement; the new version of GPT-3 was much less likely to give answers that were completely off the wall.
theme3_8ff0297259c3,cluster2_91813b0d00b9,llms,descriptive,technical_assessment,1,2023-02-18,2023-02-18,"In the case of ChatGPT, the training corpus is not been made available to the general public."
theme3_8ff0297259c3,cluster2_7047c9d6a242,llms,descriptive,technical_assessment,1,2023-02-20,2023-02-20,"ChatGPT was, I believe, mainly powered by GPT 3.5 plus a module known as RLHF (which combines Reinforcement learning with human feedback, to put some guardrails in place)."
theme3_8ff0297259c3,cluster2_1557212985b4,llms,descriptive,technical_assessment,1,2023-03-12,2023-03-12,ChatGPT’s errors reveal that its “understanding” of the world is not systematic but rather consists of patches of competence separated by regions of incompetence and incoherence.
theme3_8ff0297259c3,cluster2_b341840fef62,llms,descriptive,technical_assessment,1,2023-03-12,2023-03-12,Are you really happy with using the fact that chatGPT sometimes misunderstands to claim that it never understands?
theme3_8ff0297259c3,cluster2_5c586797c58f,llms,descriptive,capability,1,2023-03-15,2023-03-15,GPT-4 is not thus far a solution to making Chat-style search work.
theme3_8ff0297259c3,cluster2_d42bfa574d2a,llms,descriptive,technical_assessment,1,2023-03-15,2023-03-15,"Although GPT-4 is clearly better than GPT-3 and 3.5, it is not so far as I can tell, qualitatively better, only quantitatively better; as noted above, the limits remain more or less the same."
theme3_8ff0297259c3,cluster2_678a80348f01,llms,descriptive,technical_assessment,1,2023-04-04,2023-04-04,"What has happened is a serious precedent that needs to be taken very seriously”, adding “With the popularisation of ChatGPT, the general public has discovered the potential of artificial intelligence in our lives like never before."
theme3_8ff0297259c3,cluster2_caeed33506f1,llms,descriptive,technical_assessment,1,2023-08-20,2023-08-20,We are not even close to machines that exceed the capacity of typical humans to cope with unusual circumstances while driving Humans can write summaries and reliably answer many questions about original films and television programs that they watch; I doubt LLMs (or any other extant AI technology) can do this at all.
theme3_8ff0297259c3,cluster2_f294b48714a4,llms,descriptive,technical_assessment,1,2023-09-22,2023-09-22,"The core problem, as I pointed out then, is that in many real world problems, you can never fully cover the space of possible examples, and in a broad class of heavily-data-driven systems like LLMs that lack explicit variables and operations over variables, you are out of luck when you try to extrapolate beyond that space of training examples."
theme3_8ff0297259c3,cluster2_94e3ebad2fe7,llms,descriptive,technical_assessment,1,2023-10-05,2023-10-05,"If you want trustworthy AI, this ain’t it. § Every week or three somebody tries to persuade me that GPT has miraculously learned to play chess, but inevitably someone else reports that the latest systems still regularly maks illegal moves like these, that no human player with even modest competence would ever make: To be sure, GPT can sometimes play a decent (never world-class) game of case by correlating against some massive library of chess games that it has no doubt been trained on."
theme3_8ff0297259c3,cluster2_01ef7dff053c,llms,descriptive,technical_assessment,1,2023-10-17,2023-10-17,"Since pretty much all of us assumed that GPT-4 would be followed by GPT-5, often imagined to be significantly more powerful, as quickly as possible, that pair of Sam’s sentences came as a surprise."
theme3_8ff0297259c3,cluster2_1c85639b02d4,llms,descriptive,technical_assessment,1,2023-10-19,2023-10-19,The LLM never induces such an algorithm.
theme3_8ff0297259c3,cluster2_6e5a111c0f7e,llms,descriptive,capability,1,2023-10-23,2023-10-23,"However, this does not mean that GPT-4 can now reliably solve word problems that involve simple math or involve a combination of simple science and math; it cannot."
theme3_8ff0297259c3,cluster2_8e8a9e7a9ce1,llms,descriptive,technical_assessment,1,2023-11-17,2023-11-17,"GPT-4 (introduced in the intervening period) is surely better, but people have little by little started to recognize that scoring better on benchmarks is NOT the same as making foundational progress."
theme3_8ff0297259c3,cluster2_0dc1ecbee89c,llms,descriptive,technical_assessment,1,2024-02-04,2024-02-04,"Another interpretation of the paper in fact is that experts were four times more likely to succeed on the pathogen formulation task with LLMs than with internet (e.g.., search) alone. 3 Of course there are many unanswered questions, but that sort of result is eye-opening enough to merit serious followup."
theme3_8ff0297259c3,cluster2_7f906915c68d,llms,descriptive,technical_assessment,1,2024-02-10,2024-02-10,"Without massive technical advances, chains of LLMs are unlikely to give us that."
theme3_8ff0297259c3,cluster2_9b2638311e85,llms,descriptive,capability,1,2024-02-24,2024-02-24,"Making it work is very likely going to require a whole new technology, one that is unlikely to arrive until the tech industry gets over its infatuation with LLMs and quick fixes."
theme3_8ff0297259c3,cluster2_2edafd91c492,llms,descriptive,technical_assessment,1,2024-03-14,2024-03-14,"As ever, LLM developers are unlikely to be held to account."
theme3_8ff0297259c3,cluster2_2670f384bf97,llms,descriptive,technical_assessment,1,2024-03-31,2024-03-31,GPT-5 may be more satisfying but is likely even more expensive to train and operate.
theme3_8ff0297259c3,cluster2_c036ddc50813,llms,descriptive,technical_assessment,1,2024-06-22,2024-06-22,It was always going to happen; the ludicrously high expectations from last 18 ChatGPT-drenched months were never going to be met.
theme3_8ff0297259c3,cluster2_7cd8fea27a1a,llms,descriptive,technical_assessment,1,2024-06-28,2024-06-28,"A small sample (there is more in the article): With the truth that LLMs can’t be trusted now becoming more widely known, the big AI leaders have switched their focus to long term promises that are impossible to verify and even more grandiose than “we can help your business in unprecedented ways” (which has turned out to be mostly untrue)."
theme3_8ff0297259c3,cluster2_77fb62019e33,llms,descriptive,technical_assessment,1,2024-07-24,2024-07-24,"LLMs have just became exactly the commodity I predicted they would become, at the lowest possible price."
theme3_8ff0297259c3,cluster2_8587969ad03a,llms,descriptive,technical_assessment,1,2024-10-11,2024-10-11,"(We are, however, unlikely ever to get systematic data on this, since the company isn’t transparent about what it has done or what the results are.) § The refuge of the LLM fan is always to write off any individual error."
theme3_8ff0297259c3,cluster2_d9cf65c1b815,llms,descriptive,technical_assessment,1,2024-10-30,2024-10-30,"He then went on to extrapolate that it would be 10,000 times better in 4 years, never considering potential bottlenecks around data, or compute, nor inherent problems with LLMs."
theme3_8ff0297259c3,cluster2_c89ad31c37e8,llms,descriptive,technical_assessment,1,2024-11-09,2024-11-09,"Just as I argued here in April 2024, LLMs have reached a point of diminishing returns . § The economics are likely to be grim."
theme3_8ff0297259c3,cluster2_8de4e03d3e22,llms,descriptive,technical_assessment,1,2024-11-24,2024-11-24,"Gary Marcus looks forward to a world in which we see LLMs as just one part of artificial cognition, rather than a one-size-fits-all solution that it can never really be."
theme3_8ff0297259c3,cluster2_5515d5c765a8,llms,descriptive,technical_assessment,1,2024-11-28,2024-11-28,"But not ChatGPT, which never hesitated."
theme3_8ff0297259c3,cluster2_4922f3433448,llms,descriptive,capability,1,2024-12-08,2024-12-08,"For example, he gives a long list of things AI has done, but says very little about how those systems work; some are based on LLMs and Chatbots, but others are (I suspect) special purpose models that either don’t use generative AI or use generative AI as just one component in a larger system."
theme3_8ff0297259c3,cluster2_b505ddb551d0,llms,descriptive,technical_assessment,1,2025-01-26,2025-01-26,"(Trump’s boosting of Stargate seemingly fits with the same magical thinking in LLMs, premised on the same hope of achieving a supremacy that may never come)."
theme3_8ff0297259c3,cluster2_6394ae6e711a,llms,descriptive,capability,1,2025-02-03,2025-02-03,I think about the rest of the answer in two parts: Part I is about how GPT works Knowledge is in part about specific properties of particular entities .
theme3_8ff0297259c3,cluster2_f471c8a170f7,llms,descriptive,technical_assessment,1,2025-02-03,2025-02-03,GPT is not (ever) giving us random characters ( JK@#L JKLJFH SDI VHKS ) like monkeys and typewriters might.
theme3_8ff0297259c3,cluster2_771e7caa826a,llms,descriptive,technical_assessment,1,2025-02-13,2025-02-13,"If they called Orion GPT-5, reactions would likely converge for many on “is that all there is?”."
theme3_8ff0297259c3,cluster2_d04da18af84e,llms,descriptive,technical_assessment,1,2025-02-16,2025-02-16,"Finally, we show that the effect is not mitigated by rising awareness of the task or of the Al suggestions' potential bias.” In short LLMs can influence people’s attitudes; people may not even know they have been influenced; and if you warn them, they can still be affected."
theme3_8ff0297259c3,cluster2_0fcd625a6dea,llms,descriptive,technical_assessment,1,2025-02-26,2025-02-26,"GPT 4.5 is unlikely to revolutionize AI In reality GPT 4.5 is unlikely to meet high expectations, per The Information : Mixed results are, of course, what I have been warning about all along."
theme3_8ff0297259c3,cluster2_d545a55278f8,llms,descriptive,technical_assessment,1,2025-03-05,2025-03-05,"In a long podcast, that is otherwise very au courant, with discussion of the Trump administration, Deep Seek, and so on, Klein and his guest never discussed for example Reports from The Wall Street Journal and Fortune that Project Orion, which was supposed to yield GPT-5 was behind schedule and disappointing."
theme3_8ff0297259c3,cluster2_0142fe2f0ae9,llms,descriptive,technical_assessment,1,2025-04-06,2025-04-06,Second the “You didn’t say ‘Pretty please’!” sort of excuse that LLM enthusiasts always offer for failures in their favored AIs is only sometimes pertinent.
theme3_8ff0297259c3,cluster2_1e8e0717e981,llms,descriptive,technical_assessment,1,2025-04-06,2025-04-06,"LLMs are not similarly immune. § On X, there have been a couple of reactions to abysmal showing of LLMs, trying to defend LLMs, that are worth discussing."
theme3_8ff0297259c3,cluster2_a9953edcb489,llms,descriptive,capability,1,2025-05-05,2025-05-05,But LLMs still cannot - and on their own may never be able to — reliably do even things that basic.
theme3_8ff0297259c3,cluster2_ee5fe414ec6d,llms,descriptive,technical_assessment,1,2025-05-15,2025-05-15,"And here is a similar example shared on social media by Wall Street Journal reporter Christopher Mims, arguably even more absurd: Grok itself has (for what’s it worth, I never take LLMs entirely seriously) claimed that it has been told to do this: Not sure how seriously to take Grok’s answer."
theme3_8ff0297259c3,cluster2_ca42bdafaa3c,llms,descriptive,technical_assessment,1,2025-06-21,2025-06-21,"LLMs are desperately greedy for data, so pretty much everyone has used every bit of data they can scrape from the internet, and there is only one internet.) Short of using some fine-tuning tricks that likely reduce accuracy, it’s actually pretty hard to make an LLM that stands out from the pack – if you use the same data as everyone else."
theme3_8ff0297259c3,cluster2_51408774c6ea,llms,descriptive,technical_assessment,1,2025-07-03,2025-07-03,"And as Rao told me in a message this morning, “the fact that LLMs/LRMs don't reliably learn any single underlying algorithm is not a complete deal killer on their use."
theme3_8ff0297259c3,cluster2_31e2731c8e48,llms,descriptive,technical_assessment,1,2025-07-11,2025-07-11,Both 4o and o3 Are Susceptible to Grooming Our recent testing revealed that both 4o and o3 are particularly likely to exhibit LLM grooming while performing real-time searches.
theme3_8ff0297259c3,cluster2_17819c94e695,llms,descriptive,technical_assessment,1,2025-07-27,2025-07-27,"But this time I think GPT-5 really is about to drop, no foolin’."
theme3_8ff0297259c3,cluster2_21be3e609195,llms,descriptive,technical_assessment,1,2025-08-09,2025-08-09,"Cameron Williams found examples in basic reading and summarization . § For all that, GPT-5 is not a terrible model."
theme3_8ff0297259c3,cluster2_4f74df8419d7,llms,descriptive,technical_assessment,1,2025-08-09,2025-08-09,"It turns out that attention, the key component in LLMs, and the focus of the justly famous Transformer paper, is not fact “ all you need ”."
theme3_8ff0297259c3,cluster2_6d74ab2ea9ea,llms,descriptive,technical_assessment,1,2025-08-09,2025-08-09,GPT-5 is unlikely to be ahead of the pack for more than a couple months.
theme3_8ff0297259c3,cluster2_1b7e874c7cf8,llms,descriptive,technical_assessment,1,2025-08-12,2025-08-12,"Once again, a perfectly serviceable world model was there for the taking, but the LLM just couldn’t manage to leverage it. § People on the internet never stop sharing examples like these with me; here’s one I got sent last night (prompt and exact model unknown)."
theme3_8ff0297259c3,cluster2_76d107ed95c6,llms,descriptive,technical_assessment,1,2025-08-12,2025-08-12,"But no matter how much LLMs mimic the patterns of human language, they are not like us."
theme3_8ff0297259c3,cluster2_8bc5ad559f3e,llms,descriptive,technical_assessment,1,2025-08-12,2025-08-12,"My answer is always the same: I don’t pay for sex, and I don’t write with ChatGPT."
theme3_8ff0297259c3,cluster2_a2eb33b206ab,llms,descriptive,technical_assessment,1,2025-08-12,2025-08-12,"Critically, as I argued at the end of June (and going back to 2019) LLMs never induce proper world models , which is why, for example, they still can’t even play chess reliably, 1 and continue to make stupid, head-scratching errors with startling regularity."
theme3_8ff0297259c3,cluster2_18b77e1869e3,llms,descriptive,technical_assessment,1,2025-08-14,2025-08-14,"But between the disappointments of GPT-5 and a new study from METR that shows that LLMs do markedly better on coding benchmarks than in real-word practice , I think it is safe to say that LLMs won’t lead the way."
theme3_8ff0297259c3,cluster2_97b75a18307d,llms,descriptive,technical_assessment,1,2025-08-18,2025-08-18,"He would say, in his defense, that he is not a carbon copy of me, rightly pointing out that LLMs aren’t all that deep learning has to offer, and arguing that my famous “deep learning is hitting a wall” title was too broad."
theme3_8ff0297259c3,cluster2_29bec0a45b53,llms,descriptive,technical_assessment,1,2025-11-18,2025-11-18,"Crucially, t he sentences ChatGPT can create by pastisching together bits of language in its training set never translate into an integrated whole."
theme3_8ff0297259c3,cluster2_36260abf3100,llms,descriptive,technical_assessment,1,2025-11-18,2025-11-18,"An LLM may purport to play chess, but despite training that likely encompasses millions of games, not to mention the wiki page The rules of chess , which is surely in every system’s training set, and countless sites like chess.com’s how to play chess , also presumably in the database of any recent, massive model, it never fully abstracts the game ."
theme3_8ff0297259c3,cluster2_7af850b94e21,llms,descriptive,technical_assessment,1,2025-11-18,2025-11-18,"And that, my readers, is a microcosm of the deepest problem in LLM-based approaches to AI. § This is not just a problem with ChatGPT, by the way."
theme3_8ff0297259c3,cluster2_7f7052072911,llms,descriptive,capability,1,2025-11-18,2025-11-18,"When I asked ChatGPT, “can a queen jump a knight?” it correctly told me no, with a perfect, detailed explanation: No, in chess, a queen cannot jump over any piece, including a knight."
theme3_8ff0297259c3,cluster2_a3d878826380,llms,descriptive,capability,1,2025-11-18,2025-11-18,It is not just that LLMs fail to induce proper world models of chess.
theme3_8ff0297259c3,cluster2_fa7051752f38,llms,descriptive,capability,1,2025-11-18,2025-11-18,"It may sound weird, but you cannot point to explicit data structures, such as databases, inside LLMs."
theme3_8ff0297259c3,cluster2_adcef14cde1f,llms,descriptive,technical_assessment,1,2025-11-24,2025-11-24,"In short, it’s not about AIs discovering new results on their own, but rather how tools like GPT-5 can help researchers navigate, connect, and understand our existing body of knowledge in ways that were never possible before (or at least much much more time consuming) ” and ends “ When I said in the October 11 tweet that “it solved [a problem] by realizing that it had actually been solved 20 years ago”, this was obviously meant as tongue-in-cheek."
theme3_8ff0297259c3,cluster2_2eb286256fd5,llms,descriptive,technical_assessment,1,2025-12-01,2025-12-01,"The gulf between how impressive something *seems* and how useful something *is* has never been greater. § Although ChatGPT became famous three years ago, the core technology behind ChatGPT isn’t actually three years old; depending on how you count, it’s more like 7 or 8."
theme3_8ff0297259c3,cluster2_ca09e87099f5,llms,descriptive,technical_assessment,1,2025-12-01,2025-12-01,"As they say in the military, “frequently wrong, never in doubt.” Or to put it differently, ChatGPT is bit like a box of chocolates, you never know what you are gonna get ."
theme3_8ff0297259c3,cluster2_08a1141343ce,llms,descriptive,technical_assessment,1,2025-12-15,2025-12-15,The problem with generative AI has always been that large language models associate patterns together without really understanding those patterns; it’s statistics without comprehension.
theme3_8ff0297259c3,cluster2_70d68973a4ce,llms,descriptive,technical_assessment,1,2026-01-06,2026-01-06,"(As I wrote here recently, the far more likely outcome is a tie .) If you want to use LLMs to brainstorm or write code, sure."
theme3_8ff0297259c3,cluster2_8db43799fb7b,llms,descriptive,technical_assessment,1,2026-01-06,2026-01-06,"The headline is wrong in almost every way possible: LeCun has not been right about everything, or even consistent in his own views over time, particularly with respect to LLMs (see below)."
theme3_8ff0297259c3,cluster2_c855a8c13c15,llms,descriptive,technical_assessment,1,2026-01-06,2026-01-06,"What is striking is that LeCun was, at the time, publicly hostile to those critiques, accusing me of a “ rearguard action .” I spent much of the next several years arguing against LLMs; LeCun frequently tussled with me, and never once publicly supported my critique."
theme3_90cdb2bb15e4,cluster2_26f2bdfc8da4,llms,descriptive,technical_assessment,1,2024-02-10,2024-02-10,The best realistic case is that LLM-based agents never see widespread release.
theme3_919f4cd32961,cluster2_41a8b42f6a9b,microsoft,normative,policy,1,2024-04-17,2024-04-17,"Microsoft’s Mustafa Suleyman promised that hallucinations would be cured “soon”, yet my X feed is still filled with examples like these from Princeton Professor Aleksandra Korolova: Suleyman promised, with enthusiasm, we were going to live in a world full of digital aliens, arguing that “ AI should best be understood as a new digital species. ” He didn’t give the slightest hint as to how we might solve the hallucination problem."
theme3_91c95a37e045,cluster2_8856c7821143,agi,descriptive,technical_assessment,1,2023-02-11,2023-02-11,"In inaccurately portraying me as a lone crusader, Alexander has not given the scaling is not enough for AGI view the “steelman” treatment that he is known for delivering."
theme3_91c95a37e045,cluster2_cc88f226a5e0,agi,descriptive,technical_assessment,1,2024-02-18,2024-02-18,"Others seem to see these new results as tantamount to AGI, and vindication for scaling laws, according to with AGI would emerge simply from having enough compute and big enough data sets: In my view, these claims — about AGI and world models — are hyperbolic, and unlikely to be true."
theme3_91c95a37e045,cluster2_c02cc3bc55e0,agi,descriptive,capability,1,2024-06-30,2024-06-30,"Spending upwards of 100 billion dollars on the current approach, which is what two more iterations of scaling would likely require, given that is unlikely to get to AGI (or ever be reliable) seems wasteful to me."
theme3_91c95a37e045,cluster2_f87f255521e1,agi,descriptive,technical_assessment,1,2025-06-17,2025-06-17,"Gary Marcus , professor emeritus at NYU, and author of The Algebraic Mind and “Deep learning is hitting a wall”, both of which anticipated the correct results, is thrilled to see people finally realize that scaling is not enough to get us to AGI."
theme3_91ef632a8c27,cluster2_202e102ef045,tesla,normative,policy,1,2023-08-20,2023-08-20,"Dropping from “as smart as the Star Trek computer” to better than Joe Sixpack should not be our goal. § Things have actually changed, quite a bit, in a subtle way.A year and half ago, when I offered Elon Musk a bet about when AGI would come , the field generally thought my criteria were reasonable."
theme3_92d85356db71,cluster2_0e037aa35e2b,general_ai,predictive,capability,1,2023-02-11,2023-02-11,"The it’s-not-true-intelligence objectors find other, slightly less trivial tasks that the new bigger AI still fails horribly at, then argue that surely these are the tasks that require true intelligence and that mere clever pattern-matchers will never complete."
theme3_92d85356db71,cluster2_1363370099e7,general_ai,predictive,prediction,1,2023-02-11,2023-02-11,"Maybe it will take three paragraphs in a prompt rather than one to break it, but a big Transformer alone does not a a theory of the world create."
theme3_92d85356db71,cluster2_238e5e58bae7,general_ai,predictive,prediction,1,2023-02-13,2023-02-13,A will to believe in AI will never replace the need for careful science.
theme3_92d85356db71,cluster2_5ab0d9fe8d0b,general_ai,predictive,prediction,1,2023-02-13,2023-02-13,"My own public prediction: One day, AI will fully displace radiologists."
theme3_92d85356db71,cluster2_61ac17a4cfc8,general_ai,predictive,prediction,1,2023-02-13,2023-02-13,"(Quite of the few examples that Ernie Davis and I mentioned in Rebooting AI go back a long further, to the 1970s.) It may be boring to hear about the same challenges over and over, but it’s hard to see how we will get to trustworthy general intelligence until these problems are resolved, in ways that are robust, rather than merely statistically contingent."
theme3_92d85356db71,cluster2_c1bbb272df16,general_ai,predictive,prediction,1,2023-02-14,2023-02-14,"Type a text and galactica.ai will generate a paper with relevant references, formulas, and everything."
theme3_92d85356db71,cluster2_307fcff5fb0b,general_ai,predictive,prediction,1,2023-02-16,2023-02-16,So I don’t think we will waste more than 5 years before a substantial fraction of AI effort is looking outside the limited streetlight that currently are sucking up so much mental energy.
theme3_92d85356db71,cluster2_d295223ce0a0,general_ai,predictive,prediction,1,2023-02-16,2023-02-16,I don't see anything in the near future of computing that will compress what needs to get AI from where it is today to where it needs to be to form a non-squishy mind.
theme3_92d85356db71,cluster2_3b4d6ff6f71e,general_ai,predictive,prediction,1,2023-02-18,2023-02-18,"These will certainly be in the AI’s training material, and it may have memorized the answer."
theme3_92d85356db71,cluster2_f47dc98a092d,general_ai,predictive,prediction,1,2023-02-22,2023-02-22,"To my knowledge, tech companies are free to leverage a human gullibility around chatbot technologies however they like, without consequence, just as big teach companies previously leveraged to a human need for attention to the point of creating addictions to social media, even to the point of sometimes causing “ Twitter poisoning ”; with the new generation of chatbots, we will see addictions no less potent."
theme3_92d85356db71,cluster2_22ebdd934a83,general_ai,predictive,prediction,1,2023-04-17,2023-04-17,Educating people to overcome the overattribution bias will be a vital step; we can’t have senators and members of the AI community making the problem worse.
theme3_92d85356db71,cluster2_d537d20433d4,general_ai,predictive,prediction,1,2023-06-08,2023-06-08,"In a talk I gave earlier today to the IMF, I painted two scenarios, one positive, one negative: § We still have agency here; we can still, I think, build a very positive AI future."
theme3_92d85356db71,cluster2_c20facedccec,general_ai,predictive,capability,1,2023-08-13,2023-08-13,"I think coders will remain happy with generative AI assistance; its autocomplete nature is fabulous for their line of work, and they have the training to detect and fix the not-infrequent errors."
theme3_92d85356db71,cluster2_d46fd27d1a53,general_ai,predictive,prediction,1,2023-08-13,2023-08-13,"And undergrads will continue to use generative AI, but their pockets aren’t deep (most likely they will turn to open source competitors)."
theme3_92d85356db71,cluster2_1b4c1d70ee48,general_ai,predictive,prediction,1,2023-09-07,2023-09-07,"According to the publisher’s web page, it will be “A riveting exploration of one of the most important dilemmas of our time: will digital technology accelerate environmental degradation, or could it play a role in ecological regeneration?” In her TED talk , Karen imagined a world in which AI and machine learning helped to bring us humans deeper into the world of animals."
theme3_92d85356db71,cluster2_5b491d34eb49,general_ai,predictive,prediction,1,2023-09-21,2023-09-21,"The apparent economics of AI (we will see if they yet come to pass as imagined) are too seductive to too many, to people building AI companies, to people investing in AI companies, to people getting paid 6 and even 7 digit salaries, and to people expecting campaign donations from big tech companies."
theme3_92d85356db71,cluster2_b6601974fc0a,general_ai,predictive,prediction,1,2023-09-22,2023-09-22,"The will to believe in neural networks is frequently so strong that counterevidence is often dismissed or ignored, for much too long."
theme3_92d85356db71,cluster2_5cc980f22c8d,general_ai,predictive,prediction,1,2023-10-10,2023-10-10,"So, some caution is advised, though I agree with Geoff that eventually AI will have a big impact on drug design."
theme3_92d85356db71,cluster2_bbbf46b05c5a,general_ai,predictive,prediction,1,2023-10-23,2023-10-23,"All that said, much more fundamental problems remain and, until those problems are addressed, the ability of AI to apply mathematics to real world situation will remain limited."
theme3_92d85356db71,cluster2_83ddd3c4e342,general_ai,predictive,capability,1,2023-10-26,2023-10-26,"Gary Marcus first proposed a CERN for AI in 2017; he is a techno-optimist who thinks that we can get to an AI-positive world, but that we cannot take such a world for granted."
theme3_92d85356db71,cluster2_e7e7b4c1da41,general_ai,predictive,prediction,1,2023-10-27,2023-10-27,"The sooner we recognize that there is life beyond current approaches to AI, the faster we will get there."
theme3_92d85356db71,cluster2_a06c7881f937,general_ai,predictive,prediction,1,2023-12-21,2023-12-21,A December 14 article in the Washington Post by Will Oremus reports that “Bigots use AI to make Nazi memes on 4chan.
theme3_92d85356db71,cluster2_228ace9dbf23,general_ai,predictive,prediction,1,2023-12-29,2023-12-29,"We will publish a full report next week, but it is already clear that what we are finding poses serious challenges for generative AI."
theme3_92d85356db71,cluster2_724eee25de77,general_ai,predictive,prediction,1,2024-02-13,2024-02-13,Gary Marcus dreams of a day when reliability rather than money will be the central focus in AI research.
theme3_92d85356db71,cluster2_8053ccbe09c2,general_ai,predictive,prediction,1,2024-02-21,2024-02-21,"But I will quote something I said two weeks ago: “ Please, developers and military personnel, don’t let your chatbots grow up to generals .” § In the end, Generative AI is a kind of alchemy."
theme3_92d85356db71,cluster2_eca108fea418,general_ai,predictive,prediction,1,2024-03-10,2024-03-10,"With all the challenges in ethics and computation, and the knowledge needed from fields like linguistics, psychology, anthropology, and neuroscience, and not just mathematics and computer science, it will take a village to raise to an AI."
theme3_92d85356db71,cluster2_1997a70c2274,general_ai,predictive,prediction,1,2024-03-31,2024-03-31,"To be honest, I am not confident Generative AI as currently envisioned will ever come together."
theme3_92d85356db71,cluster2_079b03e76fc7,general_ai,predictive,prediction,1,2024-04-09,2024-04-09,"(Some of the ideas there draw from the thinking and research for my new book Taming Silicon Valley , which MIT Press will publish in September.) Gary Marcus wants us all, collectively, to figure out how we get to a thriving, AI-positive world."
theme3_92d85356db71,cluster2_f76ecbca89df,general_ai,predictive,prediction,1,2024-04-09,2024-04-09,"My guess is that we'll have AI that is smarter than any one human probably around the end of next year, and then AI, the total amount of sort of sentient compute of AI, I think will probably exceed all humans in 5 years.” I don’t buy the predictions for the next year 1 , and just said as much on X : Moments later, Damion Hankejh, Investor and CEO of ingk.com, offered to up the bet to $10 million."
theme3_92d85356db71,cluster2_33606a9df810,general_ai,predictive,prediction,1,2024-04-17,2024-04-17,Gary Marcus will keep writing these articles in hopes of nudging the world towards an AI that we can trust.
theme3_92d85356db71,cluster2_faa69999660e,general_ai,predictive,prediction,1,2024-04-17,2024-04-17,"Policies around transparency, auditing and interpretability might not be as sexy as alien intelligences, but without it, we will see more and more public resistance to AI."
theme3_92d85356db71,cluster2_21fef4ff2621,general_ai,predictive,prediction,1,2024-04-21,2024-04-21,"The field of AI will eventually do better, but probably with an AI that is structured differently, in which facts are first-class citizens, rather than something you hope you might get for free with enough data."
theme3_92d85356db71,cluster2_03440ec6f5f0,general_ai,predictive,prediction,1,2024-05-15,2024-05-15,Gary Marcus will return later today to discuss breaking AI-related news that will soon be announced in Washington.
theme3_92d85356db71,cluster2_27cdad9682eb,general_ai,predictive,prediction,1,2024-05-23,2024-05-23,Getting to real AI will require a different approach.
theme3_92d85356db71,cluster2_5485895dae6c,general_ai,predictive,prediction,1,2024-06-04,2024-06-04,"If you want to argue that some future , as yet unknown form of deep learning will be better, fine, but with regards to what exists and is popular now, your view has come to mirror my own. § Turning to positive agenda, our ideas are again now similar, but again many of mine preceded yours."
theme3_92d85356db71,cluster2_bdc2f903e261,general_ai,predictive,prediction,1,2024-06-04,2024-06-04,"Perhaps no week of AI drama will ever match the week in which Sam got fired and rehired, but the writers for the AI reality series we are all watching just don’t quit."
theme3_92d85356db71,cluster2_fded873fc3ed,general_ai,predictive,prediction,1,2024-06-07,2024-06-07,"If the bill is passed in its present form, it will stifle AI model builders, especially open source developers."
